image_id,filepath,filename,sha256,ground_truth,keras_fp32_pred,keras_fp32_conf,keras_fp32_margin,litert_float32_pred,litert_float32_conf,litert_float32_margin,litert_float16_pred,litert_float16_conf,litert_float16_margin,litert_int8_pred,litert_int8_conf,litert_int8_margin
clean_val_early_blight_97912,clean_dataset\potato_dataset\val\early_blight\97912.jpg,97912.jpg,fae738f2aaa390ca8862500fe3fba88f352e450f581ffb5815363b5d5e6f8403,early_blight,early_blight,11.6836,19.8238,early_blight,1.0,1.0,early_blight,1.0,1.0,early_blight,0.991,0.982
clean_val_early_blight_98031,clean_dataset\potato_dataset\val\early_blight\98031.jpg,98031.jpg,de53e6580a632d435d5e30c3382e1fe81d7aa98d6cdbb5ef70d3d06fbd90eeb1,early_blight,early_blight,9.7982,17.295,early_blight,1.0,1.0,early_blight,1.0,1.0,early_blight,0.9997,0.9994
clean_val_early_blight_98148,clean_dataset\potato_dataset\val\early_blight\98148.jpg,98148.jpg,345198742aa1aa100a68ff8262fcfa230053e5bb64cf98e94ac2511d698cec1a,early_blight,early_blight,11.4633,18.6475,early_blight,1.0,1.0,early_blight,1.0,1.0,early_blight,1.0,1.0
clean_val_healthy_108816,clean_dataset\potato_dataset\val\healthy\108816.jpg,108816.jpg,2608ccd64f1ee86af30d81761e1ee288179b86a5baff88d65909bf7bb0b5ae54,healthy,healthy,9.2194,17.3122,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_108853,clean_dataset\potato_dataset\val\healthy\108853.jpg,108853.jpg,0b48649999d47e23ac74d83d3b3668ac37bc28ac89d3765fb73f3f6254c32722,healthy,healthy,8.8071,16.6612,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_108921,clean_dataset\potato_dataset\val\healthy\108921.jpg,108921.jpg,04a8f807d838da63a85096e02f8305f0d42b7e37a1c9e305c04481d5b5d5195c,healthy,healthy,11.2366,17.1707,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_108951,clean_dataset\potato_dataset\val\healthy\108951.jpg,108951.jpg,e05f8dadb752075a32246743cb93fe306b005cf7ca6d7a2ccce5405ce240f34d,healthy,healthy,6.7832,12.3112,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_111640,clean_dataset\potato_dataset\val\healthy\111640.jpg,111640.jpg,67539af04f04725785162a7d84d728b7082b24ec4ac680ff314184196fb9c6c1,healthy,healthy,17.0187,29.0194,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_111673,clean_dataset\potato_dataset\val\healthy\111673.jpg,111673.jpg,a23dd943c76cc60f8c311796ce69dd15f9b20026968d494a30d5c115634bfba5,healthy,healthy,7.3502,13.2285,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_111676,clean_dataset\potato_dataset\val\healthy\111676.jpg,111676.jpg,5016232ffaeecad50099b894ac1e2078b3ca57b39a754f3d658d6980f756796c,healthy,healthy,9.8753,17.5623,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_111704,clean_dataset\potato_dataset\val\healthy\111704.jpg,111704.jpg,d0b738fc52973f3fa5913ebdc183497ba40a927bb80e7cce5257dc548c499003,healthy,healthy,11.3732,19.3676,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_115784,clean_dataset\potato_dataset\val\healthy\115784.jpg,115784.jpg,acae4a8fab489de43a071f12cf97199e79847e1f1e4c99263588c09eba76582c,healthy,healthy,14.3334,21.4896,healthy,1.0,1.0,healthy,1.0,1.0,healthy,0.9842,0.9684
clean_val_healthy_115812,clean_dataset\potato_dataset\val\healthy\115812.jpg,115812.jpg,31768f6b4e3352520e3fe0282435d19c385bec19c61a7bd7c70f2a7c9e0f825e,healthy,healthy,10.193,17.2379,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,0.9999
clean_val_healthy_115848,clean_dataset\potato_dataset\val\healthy\115848.jpg,115848.jpg,37700f46797767290a90e71cf6126f32e4fd99cae9c6ae6af98929e1edb8f211,healthy,healthy,9.7342,18.0962,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_115859,clean_dataset\potato_dataset\val\healthy\115859.jpg,115859.jpg,8a49f665760a32f2692e4f1a92c9101770b1d1f307c8d1dd97c8d009c11f2148,healthy,healthy,10.2917,18.7544,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_115868,clean_dataset\potato_dataset\val\healthy\115868.jpg,115868.jpg,1e3b32622c88669f44f07b49cb4316532a8fb7dd55d5480d5be93077c9066360,healthy,healthy,11.3973,18.6854,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_115872,clean_dataset\potato_dataset\val\healthy\115872.jpg,115872.jpg,fff06d4b8c6643617a1c3b80fd21cf53a6ad96c48ffb6d6531bc67e15bc3c781,healthy,healthy,10.8607,17.2758,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_115893,clean_dataset\potato_dataset\val\healthy\115893.jpg,115893.jpg,39cc3626763485431bca57b6abfe6a2f50c0bae6ea60d399877b892c953e09cf,healthy,healthy,12.1949,23.4147,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_115946,clean_dataset\potato_dataset\val\healthy\115946.jpg,115946.jpg,ed798903ba1dcbb2cc98cdb71bd371f7c0c77813d5e5178af781fc15dfa72c08,healthy,healthy,11.55,20.394,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_116001,clean_dataset\potato_dataset\val\healthy\116001.jpg,116001.jpg,bf63d866f9386dfe9e9f7045a71c4e83ccf4588ed69aa22e2f61d5f0c1196e94,healthy,healthy,9.5031,16.7124,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_69383,clean_dataset\potato_dataset\val\healthy\69383.jpg,69383.jpg,00dcdff0f7c2696ceb3c716e0f80130911f34bc1e9252e01ae89e20b469bea71,healthy,healthy,4.9966,7.3077,healthy,0.9993,0.9987,healthy,0.9993,0.9987,healthy,1.0,1.0
clean_val_healthy_69463,clean_dataset\potato_dataset\val\healthy\69463.jpg,69463.jpg,d89019cf016dbc87f36ef33f250b893a1f6c7ee36bffb896982f3859c535f46c,healthy,healthy,8.7466,13.4501,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_69467,clean_dataset\potato_dataset\val\healthy\69467.jpg,69467.jpg,338cc47f85a1860da0526a2d2d9561b37d63a4734313e37a103ef3ab13189ecd,healthy,healthy,12.1736,20.5372,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_69473,clean_dataset\potato_dataset\val\healthy\69473.jpg,69473.jpg,833148b4f559820094fbbf77422933355e225c70bbe67573015406f6496de390,healthy,healthy,9.8984,15.2521,healthy,1.0,1.0,healthy,1.0,1.0,healthy,0.9973,0.9948
clean_val_healthy_69490,clean_dataset\potato_dataset\val\healthy\69490.jpg,69490.jpg,cb18449e6bd710bdf7465ee96c62ddb3c98e88dad52d01634b7110766530687f,healthy,healthy,10.9266,17.9786,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_69512,clean_dataset\potato_dataset\val\healthy\69512.jpg,69512.jpg,f6c55a0a09830bf9cc8091eaad254ea86dfe388367fcfe8d1fd1b72fde383106,healthy,healthy,8.7447,14.0102,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98202,clean_dataset\potato_dataset\val\healthy\98202.jpg,98202.jpg,b005e21d63f68dada5f089b7076c501027a141b24d06795aaf339a01e5a28fab,healthy,healthy,10.3395,14.8069,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98248,clean_dataset\potato_dataset\val\healthy\98248.jpg,98248.jpg,94122ed45cfdc24d192647dbf20f3fa4f773d1b5385b113045ce72ed4a1c0948,healthy,healthy,7.0916,10.5945,healthy,1.0,0.9999,healthy,1.0,1.0,healthy,0.9994,0.9988
clean_val_healthy_98256,clean_dataset\potato_dataset\val\healthy\98256.jpg,98256.jpg,2e5e22f43588a2f35f5d04a64ef07c6bb371e2abf364d57dba1cc8307c64eb00,healthy,healthy,11.476,18.0154,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98316,clean_dataset\potato_dataset\val\healthy\98316.jpg,98316.jpg,fc2b4d830a5c0cfe0d75a7afe913cabd4f9c87a046b147f378c692256c7b7d58,healthy,healthy,14.5417,25.6242,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98318,clean_dataset\potato_dataset\val\healthy\98318.jpg,98318.jpg,a484408aa4b6705e9f8c6eaac21e60b9cd1312fadaf275efecd242ce138ae35e,healthy,healthy,9.1765,12.2,healthy,1.0,1.0,healthy,1.0,1.0,healthy,0.9991,0.9981
clean_val_healthy_98329,clean_dataset\potato_dataset\val\healthy\98329.jpg,98329.jpg,94f1e6d11af9d51d90bc37ff5de2ae286372156de4ae8c0e6a3c4cc629a666d2,healthy,healthy,4.0649,7.6852,healthy,0.9994,0.999,healthy,0.9994,0.999,healthy,0.9896,0.9793
clean_val_healthy_98385,clean_dataset\potato_dataset\val\healthy\98385.jpg,98385.jpg,bbf042cb4aa12d073171b0fc40da2cb0f09ae76e2f59f090ff3cb716a61164fd,healthy,healthy,7.5014,11.818,healthy,1.0,1.0,healthy,1.0,1.0,early_blight,0.6388,0.2775
clean_val_healthy_98524,clean_dataset\potato_dataset\val\healthy\98524.jpg,98524.jpg,b9897ff7d55567d0a780223b9e8536c54e1909ae2853be7c052da1157e9bae56,healthy,healthy,6.9359,13.7759,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98538,clean_dataset\potato_dataset\val\healthy\98538.jpg,98538.jpg,4a1d1c108ee13e1810e99bc95eb1e016da110dad8133700b117bb5d0ba951b30,healthy,healthy,9.9074,15.7203,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98562,clean_dataset\potato_dataset\val\healthy\98562.jpg,98562.jpg,16dce0ae3e3d252dd6424ff54d7946d958fde70ceb32f73a98c7eea018cc7072,healthy,healthy,12.2945,19.6704,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98565,clean_dataset\potato_dataset\val\healthy\98565.jpg,98565.jpg,81e555d7ae2ab53c3092a9884541669647c30689ff7b997c22f05ab37bc23f00,healthy,healthy,5.4171,9.5279,healthy,0.9999,0.9998,healthy,0.9999,0.9999,healthy,0.9817,0.9636
clean_val_healthy_98588,clean_dataset\potato_dataset\val\healthy\98588.jpg,98588.jpg,cc8269095d89c929379218dcbbedb89703695722c747e9da11d81de07b57137e,healthy,healthy,16.2132,28.4645,healthy,1.0,1.0,healthy,1.0,1.0,healthy,0.9971,0.9942
clean_val_healthy_98608,clean_dataset\potato_dataset\val\healthy\98608.jpg,98608.jpg,70b34fd8054784a758aff73e3ef278859024dbc0cc08aa11d7000441862d526d,healthy,healthy,11.7977,18.0566,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,0.9999
clean_val_healthy_98771,clean_dataset\potato_dataset\val\healthy\98771.jpg,98771.jpg,d7467c9675311259c5696b79f6fbade0bc7b60ee134c67d9e84de9832ae36411,healthy,healthy,11.2192,19.1824,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98774,clean_dataset\potato_dataset\val\healthy\98774.jpg,98774.jpg,0ef2d0f6968278cfe69bef187db80c37bf45f6fb1ee07c8299fb0f37e93009b3,healthy,healthy,7.9234,10.6196,healthy,1.0,1.0,healthy,1.0,1.0,healthy,0.9999,0.9999
clean_val_healthy_98833,clean_dataset\potato_dataset\val\healthy\98833.jpg,98833.jpg,d6bbd54e08ad8dfdf6b2e15262dcf6981ff769b96a167b355d4816f0060c6e77,healthy,healthy,6.3175,11.1138,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98842,clean_dataset\potato_dataset\val\healthy\98842.jpg,98842.jpg,97ce6e50d7f0b8b819589703d2440cb46c5d693997b55cf1f06f7181462ec624,healthy,healthy,9.7522,14.7091,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_98924,clean_dataset\potato_dataset\val\healthy\98924.jpg,98924.jpg,febcecbeb139d9763ea2ffbc6a1e651f94c4f704ecf748043f57a75d63d28421,healthy,healthy,3.3044,4.4145,healthy,0.9879,0.9759,healthy,0.9892,0.9785,healthy,0.9818,0.9637
clean_val_healthy_98972,clean_dataset\potato_dataset\val\healthy\98972.jpg,98972.jpg,cd1110b9274d44a9b8d6a259c97073325e715af9be6031cb2f5b0291169c0f90,healthy,healthy,12.8684,21.324,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_99005,clean_dataset\potato_dataset\val\healthy\99005.jpg,99005.jpg,38c34413e21f52f179c35c73f11d179d9dc16fcb8806de79a3caed7578030d0d,healthy,healthy,6.889,7.8877,healthy,0.9996,0.9992,healthy,0.9996,0.9992,healthy,1.0,1.0
clean_val_healthy_99024,clean_dataset\potato_dataset\val\healthy\99024.jpg,99024.jpg,e048caae176695dab24d50a7e0a046f9c281d1b0f54cb281ca39d2ee5b77c52a,healthy,healthy,7.2174,11.6252,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_healthy_99033,clean_dataset\potato_dataset\val\healthy\99033.jpg,99033.jpg,4909d9f55c537d7caf4acf98e1b45f5a326ceb1becdaf12232fccb0cb6808d34,healthy,healthy,5.1492,7.4271,healthy,0.9994,0.9988,healthy,0.9994,0.9989,healthy,1.0,1.0
clean_val_healthy_99085,clean_dataset\potato_dataset\val\healthy\99085.jpg,99085.jpg,03abbed86700e6f8ad1d17a7d1c1f33d87b01092f443a500c0e14b0d114aabf2,healthy,healthy,4.3019,5.0311,healthy,0.9935,0.987,healthy,0.9936,0.9873,healthy,1.0,1.0
clean_val_healthy_99122,clean_dataset\potato_dataset\val\healthy\99122.jpg,99122.jpg,705ce42f61021578d04d9dce90302e3a178c9afbdfe3a6d52f55243215dcf818,healthy,healthy,11.9971,20.0189,healthy,1.0,1.0,healthy,1.0,1.0,healthy,1.0,1.0
clean_val_late_blight_100030,clean_dataset\potato_dataset\val\late_blight\100030.jpg,100030.jpg,78b2dd7718eab3c4368698242c0d4ae3585063f27a1d6b46a1a41c2eb3692b2d,late_blight,late_blight,21.4364,40.5156,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9951,0.9913
clean_val_late_blight_100046,clean_dataset\potato_dataset\val\late_blight\100046.jpg,100046.jpg,8c602b90626984c0cef700f7b174720d53e8395994ca949fdd02dc448adc35be,late_blight,late_blight,17.0687,28.6773,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9971,0.9942
clean_val_late_blight_100086,clean_dataset\potato_dataset\val\late_blight\100086.jpg,100086.jpg,47587b054a57e1ccb46d47c50aee9fe50c94702335951439098f8b43247bfcb3,late_blight,late_blight,11.9644,19.7073,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9997,0.9994
clean_val_late_blight_100127,clean_dataset\potato_dataset\val\late_blight\100127.jpg,100127.jpg,82deba00e54021ab0eda4d57cbbb0def5109cdbe80115f2a8ec130933a2bacac,late_blight,late_blight,21.7138,34.9593,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9548,0.9133
clean_val_late_blight_100172,clean_dataset\potato_dataset\val\late_blight\100172.jpg,100172.jpg,c4763a57acdf6cdda9e7a01262b22f72dfd07abd3791e2366fc0bb1f3fda8556,late_blight,late_blight,22.7137,38.6629,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9911,0.986
clean_val_late_blight_100190,clean_dataset\potato_dataset\val\late_blight\100190.jpg,100190.jpg,09895565a7c70a578575edd92206ea90a0153eb45cd8acfd91969ace2c0882d7,late_blight,late_blight,18.8641,33.6409,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9967,0.9933
clean_val_late_blight_100200,clean_dataset\potato_dataset\val\late_blight\100200.jpg,100200.jpg,27ac17113d4f52d3c1e20945223c71797dd18adb7400b31320164ba8bd624400,late_blight,late_blight,12.0823,22.5034,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9763,0.9555
clean_val_late_blight_100202,clean_dataset\potato_dataset\val\late_blight\100202.jpg,100202.jpg,05461c7b05c7361d8204b2a40ecef9a163ac0c055e72ca5e0a18b56bf206e0dc,late_blight,late_blight,25.3694,43.1919,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9732,0.9552
clean_val_late_blight_100302,clean_dataset\potato_dataset\val\late_blight\100302.jpg,100302.jpg,4bd5068e00fc6dc9ed52e4fc2ef8984e6b83d2d85c6a7b2ca4c2c6c21d675dcf,late_blight,late_blight,23.5791,42.5999,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9992,0.9988
clean_val_late_blight_100386,clean_dataset\potato_dataset\val\late_blight\100386.jpg,100386.jpg,62b972de6bbc078dba9d896f2d3ffef9552afc22c0d4a66b5e21eb8515bc0212,late_blight,late_blight,20.4176,34.2829,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9995,0.9991
clean_val_late_blight_100405,clean_dataset\potato_dataset\val\late_blight\100405.jpg,100405.jpg,7855a306e9022ab0b3c85d6c768804104326ec2184095bd8dac5a2ab4c8cf5a7,late_blight,late_blight,15.1573,29.5401,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9267,0.8554
clean_val_late_blight_100439,clean_dataset\potato_dataset\val\late_blight\100439.jpg,100439.jpg,6348031834c8c268f37e5fb9bc919d9b85b59add18b93dd699bfa385434f1b19,late_blight,late_blight,14.0257,25.7695,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.6588,0.4761
clean_val_late_blight_100444,clean_dataset\potato_dataset\val\late_blight\100444.jpg,100444.jpg,da99a28d36b9fea5c926d11fe258f2a71d5a74a8f190638d540ffe9e3d6a990e,late_blight,late_blight,29.399,52.3245,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
clean_val_late_blight_100539,clean_dataset\potato_dataset\val\late_blight\100539.jpg,100539.jpg,5f6993255f97da47ff0bd1758690402b13de15d9035a6ceca767db9da686c174,late_blight,late_blight,16.4789,31.0156,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.845,0.6922
clean_val_late_blight_100556,clean_dataset\potato_dataset\val\late_blight\100556.jpg,100556.jpg,31a8872a2a05a51a6cb1170ac11eb08573eb0ca20fdf97b334151e59623234d4,late_blight,late_blight,18.3775,34.2512,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.7811,0.5645
clean_val_late_blight_116127,clean_dataset\potato_dataset\val\late_blight\116127.jpg,116127.jpg,7c7cdfaab8584a3877e94cd875c958f36c34982142ef4c5bddb9767687d1d5fe,late_blight,late_blight,9.1661,17.6122,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.915,0.8446
clean_val_late_blight_68393,clean_dataset\potato_dataset\val\late_blight\68393.jpg,68393.jpg,de2228be40ef34b9d5eb11736b14a8699a4c2a05caf01d495c1738a414c74d5d,late_blight,late_blight,12.8217,22.5186,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9635,0.9272
clean_val_late_blight_68434,clean_dataset\potato_dataset\val\late_blight\68434.jpg,68434.jpg,2b762162aecc21d1e5d6d7c6616d84ee079cda79f6f9d0a5a8fbb6f40a555a63,late_blight,late_blight,18.8787,36.6761,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
clean_val_late_blight_68500,clean_dataset\potato_dataset\val\late_blight\68500.jpg,68500.jpg,7d9fe6de9d1d0a92f48372807cfde008476592f227493e1f7911a7ce2244f0cc,late_blight,late_blight,9.4334,17.7779,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.5263,0.0699
clean_val_late_blight_68529,clean_dataset\potato_dataset\val\late_blight\68529.jpg,68529.jpg,c063d002a8f49bc4274d702484d19aa569c29ca267801c6e2f5e67c466bff4ac,late_blight,late_blight,32.2315,54.1759,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9998,0.9997
clean_val_late_blight_68543,clean_dataset\potato_dataset\val\late_blight\68543.jpg,68543.jpg,883631da17103ad5f0965197bbb76cb7abe371100650dc468d1c156a7d922c56,late_blight,late_blight,29.2181,53.2631,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9991,0.9982
clean_val_late_blight_68544,clean_dataset\potato_dataset\val\late_blight\68544.jpg,68544.jpg,f591bb7b2e2981c0290326cd08b77df7cffdce339b7f4f2c0da125ba8edaf5d4,late_blight,late_blight,26.8406,51.1024,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.7813,0.5647
clean_val_late_blight_68546,clean_dataset\potato_dataset\val\late_blight\68546.jpg,68546.jpg,0c2a4e22a01b212fc5d515d61e68d41673a53079d5708586fc2fafae2934d047,late_blight,late_blight,35.0823,61.0436,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,0.9999
clean_val_late_blight_68565,clean_dataset\potato_dataset\val\late_blight\68565.jpg,68565.jpg,7d82aaf7b2e0ec7d974adfb984de3b4d6dfeb2510e99ce11b57dd0608d7643d0,late_blight,late_blight,15.0127,21.7572,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.4999,0.0
clean_val_late_blight_68660,clean_dataset\potato_dataset\val\late_blight\68660.jpg,68660.jpg,8bf335d8b39be41e4074b8f9e54aa890fb4d685ccdd5300d29e6e171db44d451,late_blight,late_blight,12.1756,23.5849,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9833,0.9744
clean_val_late_blight_68661,clean_dataset\potato_dataset\val\late_blight\68661.jpg,68661.jpg,1d465bb0e52c28e841cba1d92ef7744345b4aa93c2dcd5e8b1d4f2e9152822e6,late_blight,late_blight,32.6837,53.56,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9999,0.9997
clean_val_late_blight_68700,clean_dataset\potato_dataset\val\late_blight\68700.jpg,68700.jpg,ab0748604a8db8cd627ef6346c7c8d6cf98cb408fb20da1beac17598937f701b,late_blight,late_blight,15.6599,29.8275,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9858,0.9721
clean_val_late_blight_68728,clean_dataset\potato_dataset\val\late_blight\68728.jpg,68728.jpg,26a095084bee684ad563ea63e0ab6ab4b0a09895a6c2e40d11e3cded2f20d33c,late_blight,late_blight,15.2352,27.5753,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9825,0.9689
clean_val_late_blight_68818,clean_dataset\potato_dataset\val\late_blight\68818.jpg,68818.jpg,e216f0b1dd08af51a996896b509215e183c8f44cfee810ccc55348c1310df6b8,late_blight,late_blight,24.5588,46.3438,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9997,0.9994
clean_val_late_blight_68848,clean_dataset\potato_dataset\val\late_blight\68848.jpg,68848.jpg,2c3f5e0b67c882a1d100c27f4eb288d8af5d93c65cc05ffe8b88ae7c165e8e3b,late_blight,late_blight,15.7322,29.7603,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9821,0.9664
clean_val_late_blight_68876,clean_dataset\potato_dataset\val\late_blight\68876.jpg,68876.jpg,9faaeaf4cf1bf9613006ead04bee767babe2473d42c41033cfdab19b29adab09,late_blight,late_blight,42.1343,65.0442,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9984,0.9967
clean_val_late_blight_68951,clean_dataset\potato_dataset\val\late_blight\68951.jpg,68951.jpg,8b79371306612b6e32ca6522068a804193b0c30d538165dc6a07d412e60a870e,late_blight,late_blight,7.5365,14.9,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8029,0.677
clean_val_late_blight_68959,clean_dataset\potato_dataset\val\late_blight\68959.jpg,68959.jpg,a623ba6a908c28039585d6a014789150713ced47ead70f55a87cf9600bae8701,late_blight,late_blight,9.573,16.5741,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9579,0.9162
clean_val_late_blight_69009,clean_dataset\potato_dataset\val\late_blight\69009.jpg,69009.jpg,29b11774d725477c6e3dbce17292aace84bef85859a7d1d0811222faa391bb15,late_blight,late_blight,3.8615,8.0413,late_blight,0.9997,0.9993,late_blight,0.9997,0.9993,late_blight,0.7517,0.5113
clean_val_late_blight_69012,clean_dataset\potato_dataset\val\late_blight\69012.jpg,69012.jpg,764d8a9a76602cda544fe975b7157c839eb3c2d0eb39cf56b938a3e141d08425,late_blight,late_blight,12.175,22.7584,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.594,0.2581
clean_val_late_blight_69070,clean_dataset\potato_dataset\val\late_blight\69070.jpg,69070.jpg,c6c563f1f04f1847a180140d60c5d7931c5a080d75accc30872f4e6df52d72a0,late_blight,late_blight,14.5987,28.0527,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.5048,0.2573
clean_val_late_blight_69083,clean_dataset\potato_dataset\val\late_blight\69083.jpg,69083.jpg,0bc986562eb5159eca7c7f5fc1cf7a0a147db514991b177ef023a5eca602f673,late_blight,late_blight,26.6751,45.8273,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.7438,0.506
clean_val_late_blight_69133,clean_dataset\potato_dataset\val\late_blight\69133.jpg,69133.jpg,0cecfc1b2347fb35b019d3e6494ff606eb575e44ea1eb25b91807969db878179,late_blight,late_blight,13.4075,24.3401,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9161,0.8348
clean_val_late_blight_69143,clean_dataset\potato_dataset\val\late_blight\69143.jpg,69143.jpg,0dfde976528aff6bc31cba7595d9e368481bc49686248098829cd90112aa8267,late_blight,late_blight,13.1014,24.9602,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9996,0.9992
clean_val_late_blight_69200,clean_dataset\potato_dataset\val\late_blight\69200.jpg,69200.jpg,eaef7f6873dfcf6ee82733bd95424d8eb5a0b6bc4f0e77bead7086aef7ba72c6,late_blight,late_blight,8.2281,15.3962,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9978,0.9959
clean_val_late_blight_69247,clean_dataset\potato_dataset\val\late_blight\69247.jpg,69247.jpg,a86fc31e7347d72125407d692523828f532d5194f74085de7a60d61fbe472aac,late_blight,late_blight,17.9488,32.613,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.98,0.9619
clean_val_late_blight_69289,clean_dataset\potato_dataset\val\late_blight\69289.jpg,69289.jpg,9857790e38b5508b56a89cd38476ade618b414fe754afebf15b57428e9f7f15d,late_blight,late_blight,21.3938,38.4812,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9813,0.9632
clean_val_late_blight_69318,clean_dataset\potato_dataset\val\late_blight\69318.jpg,69318.jpg,b21c8c95931a328fbfabed35cbf5e4bf978a10b90a49c8e3274fcd5b8151160a,late_blight,late_blight,10.2506,18.9923,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.8288,0.731
clean_val_late_blight_69348,clean_dataset\potato_dataset\val\late_blight\69348.jpg,69348.jpg,0403ee30ec2170dde6daec3887ff718a6445c08039af5d9a579daf6101dd661f,late_blight,late_blight,15.7664,27.0986,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9778,0.9569
