image_id,filepath,filename,crop,class_label,dataset_source,existing_partition,batch_id,file_size_bytes,sha256,phash,width,height,mode,format,is_corrupt,group_id,family_size
clean_test_late_blight_68852,clean_dataset\potato_dataset\test\late_blight\68852.jpg,68852.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,32474,4d6ddf61bef57ef8eb64dc212fe7ebd8de169e13511cfa21cd8753efdffb4963,ef63f01cc3da0c61,224,224,RGB,JPEG,False,potato__late_blight__grp_06694,1
clean_test_late_blight_68866,clean_dataset\potato_dataset\test\late_blight\68866.jpg,68866.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,30076,50209077a19797e0223d2597ee3ff28e788443f1a2b523a9f840b2296265f31c,eada84e98b269cd2,224,224,RGB,JPEG,False,potato__late_blight__grp_06695,1
clean_test_late_blight_68877,clean_dataset\potato_dataset\test\late_blight\68877.jpg,68877.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28869,03877f328a80fa2a705c9787efec2533b2222b27f5737234c244c7f79b22426b,a6f2d8c96537d206,224,224,RGB,JPEG,False,potato__late_blight__grp_06696,1
clean_test_late_blight_68880,clean_dataset\potato_dataset\test\late_blight\68880.jpg,68880.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,20806,9db9ad6cd3b5f23041611187d851b61117827f78904b6297a395005db7763f3a,ff9fc1c0c863b026,224,224,RGB,JPEG,False,potato__late_blight__grp_06697,1
clean_test_late_blight_68903,clean_dataset\potato_dataset\test\late_blight\68903.jpg,68903.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29404,7f3da08fef4de4093a18bfa07daa277570756848c2e8ae0c3b28c766e688a298,eec6b162c68e8f18,224,224,RGB,JPEG,False,potato__late_blight__grp_06698,1
clean_test_late_blight_68914,clean_dataset\potato_dataset\test\late_blight\68914.jpg,68914.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28826,6f08dd705d240c9cc546cb8661e43663f4fc52616dd10d03ed72eebae82364fc,bbc2d125c89accd9,224,224,RGB,JPEG,False,potato__late_blight__grp_06699,1
clean_test_late_blight_68928,clean_dataset\potato_dataset\test\late_blight\68928.jpg,68928.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26335,a70dec1622efac79436bcc13f58aab4e9c7d26a83e1aea075550eb9d7bd51f65,eea8b0158762cf63,224,224,RGB,JPEG,False,potato__late_blight__grp_06700,1
clean_test_late_blight_68931,clean_dataset\potato_dataset\test\late_blight\68931.jpg,68931.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28915,8c23e5cea1aeb3159eac8ed7be916d888186fab32c190923bbe1d2e8aa29ba50,ef97c03accc0c9e4,224,224,RGB,JPEG,False,potato__late_blight__grp_06701,1
clean_test_late_blight_68933,clean_dataset\potato_dataset\test\late_blight\68933.jpg,68933.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,31636,1235b080f7bdbc8aabb36748d6d4a39263a3d9fcd88554fb7b83c5ed5eeb4bc7,ae63d4bcc490879b,224,224,RGB,JPEG,False,potato__late_blight__grp_06702,1
clean_test_late_blight_68935,clean_dataset\potato_dataset\test\late_blight\68935.jpg,68935.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29884,2db2d8885c765644516ccf569bc2a8eb1d6225b1a2bd5429ca903015e014e529,aaeab4a5c987849d,224,224,RGB,JPEG,False,potato__late_blight__grp_06703,1
clean_test_late_blight_68961,clean_dataset\potato_dataset\test\late_blight\68961.jpg,68961.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28099,d35b75a4793b9b731549c0fd477882f3de74968bc5e3e3e6b77add1babd658f4,eac1859b327d62cc,224,224,RGB,JPEG,False,potato__late_blight__grp_06704,1
clean_test_late_blight_68962,clean_dataset\potato_dataset\test\late_blight\68962.jpg,68962.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25878,a2c2e43d233dbb4e41969ea4d4d624b6b8e3f71c98f99c50da740941480c04f8,aa4ae1878fbd9831,224,224,RGB,JPEG,False,potato__late_blight__grp_06705,1
clean_test_late_blight_68968,clean_dataset\potato_dataset\test\late_blight\68968.jpg,68968.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24683,e3c8aac4871cc1a47d68552ea43de37ec2cbd84e114a69c790239e7acf169728,a090dbcf946cdf60,224,224,RGB,JPEG,False,potato__late_blight__grp_06706,1
clean_test_late_blight_68969,clean_dataset\potato_dataset\test\late_blight\68969.jpg,68969.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26442,d4ee60115951bc8e4c11a0ca71f20d37a8a51b148a23980a41e5a07aa13dbc9a,afc0940bd23ecb3c,224,224,RGB,JPEG,False,potato__late_blight__grp_06707,1
clean_test_late_blight_68980,clean_dataset\potato_dataset\test\late_blight\68980.jpg,68980.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28830,507798c780e12c5b2e3d82253ae36b3fa5f5688113172207596459cb33e72446,abcad2859d9690b3,224,224,RGB,JPEG,False,potato__late_blight__grp_06708,1
clean_test_late_blight_68994,clean_dataset\potato_dataset\test\late_blight\68994.jpg,68994.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,22220,56a35b48061ee0e5492164b2da27d975ccedccb1a8812858527e56829a7fff04,fa3d87709867904e,224,224,RGB,JPEG,False,potato__late_blight__grp_06709,1
clean_test_late_blight_69000,clean_dataset\potato_dataset\test\late_blight\69000.jpg,69000.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28616,0d48e9eea184c44aa0bd63da925b720557e5201ffa1401e5e5bab72288b2006f,fa3d85d0c2e3a8c5,224,224,RGB,JPEG,False,potato__late_blight__grp_06710,1
clean_test_late_blight_69010,clean_dataset\potato_dataset\test\late_blight\69010.jpg,69010.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27190,ce810a3cae446bbb51bc7d1e66c036547ab946051601de2195f25f4bfd8d6500,eb68e069938d0f66,224,224,RGB,JPEG,False,potato__late_blight__grp_06711,1
clean_test_late_blight_69017,clean_dataset\potato_dataset\test\late_blight\69017.jpg,69017.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25102,13582ddba7d2de86441794d61898ddaccb1fb23bcf3360c8ba3ae0b194428ad0,ff9ee0308562ccc3,224,224,RGB,JPEG,False,potato__late_blight__grp_06712,1
clean_test_late_blight_69027,clean_dataset\potato_dataset\test\late_blight\69027.jpg,69027.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26159,8d001f53438f11c2a9bfad8b5fad60c6fdb9df540a479ad7389c0052f0846482,eb69b19c96929a34,224,224,RGB,JPEG,False,potato__late_blight__grp_06713,1
clean_test_late_blight_69030,clean_dataset\potato_dataset\test\late_blight\69030.jpg,69030.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27192,8687d292370b2767ada259e8b433d56fc82159acc695b7233848f6368c84a6cc,afe492c30bf88dc4,224,224,RGB,JPEG,False,potato__late_blight__grp_06714,1
clean_test_late_blight_69037,clean_dataset\potato_dataset\test\late_blight\69037.jpg,69037.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24275,35ba77dbb3e0ad63066db03b4fd8ee430b9abbc8301a138cc178d64c3d7bf9ee,b63b91c4ce13719c,224,224,RGB,JPEG,False,potato__late_blight__grp_06715,1
clean_test_late_blight_69042,clean_dataset\potato_dataset\test\late_blight\69042.jpg,69042.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,30980,3f74b63810a3a7ecaa858ea6085a55a8d47ee118ac6d3cfbc6442ea3177345ee,a062ff919d91d09e,224,224,RGB,JPEG,False,potato__late_blight__grp_06716,1
clean_test_late_blight_69062,clean_dataset\potato_dataset\test\late_blight\69062.jpg,69062.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,22783,248ef421cd0d52b74e6333708b29c0c842d1d1b1d46b64b79685189aad7a2cd6,ac9dc31a89edc4e2,224,224,RGB,JPEG,False,potato__late_blight__grp_06717,1
clean_test_late_blight_69068,clean_dataset\potato_dataset\test\late_blight\69068.jpg,69068.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28396,65e1fab562f15db54388888fe4d0f1852dcc454cd6936777f607f6aa66f4102f,f43b85d59a479948,224,224,RGB,JPEG,False,potato__late_blight__grp_06718,1
clean_test_late_blight_69071,clean_dataset\potato_dataset\test\late_blight\69071.jpg,69071.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29787,51ce95a753f3a7e777e74542a8c095c9a7a2f9e344b761d4d8b4a069afffb929,fd32a2d1954a9a8b,224,224,RGB,JPEG,False,potato__late_blight__grp_06719,1
clean_test_late_blight_69072,clean_dataset\potato_dataset\test\late_blight\69072.jpg,69072.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24530,9d90e693b8aab4a0aaa32b07e72dc100cf9efb9499072c555324df80a003a19f,aa4b93a49db194b6,224,224,RGB,JPEG,False,potato__late_blight__grp_06720,1
clean_test_late_blight_69078,clean_dataset\potato_dataset\test\late_blight\69078.jpg,69078.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,30783,c1834b7337757c66678fa82452606b1bd42f6be6531c6cf685e2541c0dd68dcc,af17d258cde1d064,224,224,RGB,JPEG,False,potato__late_blight__grp_06721,1
clean_test_late_blight_69091,clean_dataset\potato_dataset\test\late_blight\69091.jpg,69091.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26091,4d91c7ef19a9d863cd30f2ac290f0e7367f525f77100f6b3e5705394790789b8,eab5959ac9c1ccc4,224,224,RGB,JPEG,False,potato__late_blight__grp_06722,1
clean_test_late_blight_69095,clean_dataset\potato_dataset\test\late_blight\69095.jpg,69095.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28095,0cd582c04443a24458e7313f7edfb0d1a27b6581391ac2871bcff6b22fb8c5c7,afd2b5a1de07c00b,224,224,RGB,JPEG,False,potato__late_blight__grp_06723,1
clean_test_late_blight_69099,clean_dataset\potato_dataset\test\late_blight\69099.jpg,69099.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25769,00a18213d6b0702334bafa52522b7355ebf324d597c3267faf2b0144fecd0247,ead2a5cb969c9095,224,224,RGB,JPEG,False,potato__late_blight__grp_06724,1
clean_test_late_blight_69103,clean_dataset\potato_dataset\test\late_blight\69103.jpg,69103.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,23102,8171798e975ae58ec368c7ecc5c94b7c33b21466111ec64f1b3cc0d6a3bf1293,ff37e0708760b443,224,224,RGB,JPEG,False,potato__late_blight__grp_06725,1
clean_test_late_blight_69107,clean_dataset\potato_dataset\test\late_blight\69107.jpg,69107.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24895,806ca903f95ca30333fc66b0edf8cd27ab62a97a583ef5886ae88d3335f1796e,fc41e14fc63cca32,224,224,RGB,JPEG,False,potato__late_blight__grp_06726,1
clean_test_late_blight_69109,clean_dataset\potato_dataset\test\late_blight\69109.jpg,69109.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28649,bbe18d458b6937691c17caba1c5c0d0b460c6805c1d684536e57866692020ae2,a8efd4811f36f890,224,224,RGB,JPEG,False,potato__late_blight__grp_06727,1
clean_test_late_blight_69117,clean_dataset\potato_dataset\test\late_blight\69117.jpg,69117.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28821,23cf7640c9f4b2fda71a5a52f61f34f14b7b0cc8f82d632d78f56e42af11877f,a86ef981881797b9,224,224,RGB,JPEG,False,potato__late_blight__grp_06728,1
clean_test_late_blight_69119,clean_dataset\potato_dataset\test\late_blight\69119.jpg,69119.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28933,0901c06a55248e246fc8a12e6e7d5d2f0902076579c753d442ecf7cc2945af1e,ae33905ac1cdc56d,224,224,RGB,JPEG,False,potato__late_blight__grp_06729,1
clean_test_late_blight_69123,clean_dataset\potato_dataset\test\late_blight\69123.jpg,69123.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26763,86b8f0f4ff3f84f9075db3450cb327f16db5a1f182ca19597e846d785d859907,af70e04fc00ffe90,224,224,RGB,JPEG,False,potato__late_blight__grp_06730,1
clean_test_late_blight_69127,clean_dataset\potato_dataset\test\late_blight\69127.jpg,69127.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,32735,2b91951d3754a7af9641c0df09021df3234649b904176e7bf57ffb0ad57b2172,af1ff448812d5f22,224,224,RGB,JPEG,False,potato__late_blight__grp_06731,1
clean_test_late_blight_69129,clean_dataset\potato_dataset\test\late_blight\69129.jpg,69129.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28994,db697dff037c136f6d4115fc72ba565d688f5c99b57fd171a7725728539a5342,f8e1919fcb184ee0,224,224,RGB,JPEG,False,potato__late_blight__grp_06732,1
clean_test_late_blight_69134,clean_dataset\potato_dataset\test\late_blight\69134.jpg,69134.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26563,455b4a6454f9ee648b92f2f62ee3f45a8d3db05b36fa618c769a0559a26f953d,bf68d025c19787d2,224,224,RGB,JPEG,False,potato__late_blight__grp_06733,1
clean_test_late_blight_69144,clean_dataset\potato_dataset\test\late_blight\69144.jpg,69144.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,30905,8a831975490baca5bd740fffadfe78e04c96a035e47b17254e4b41cf8c3d3d4d,af6adc818396993a,224,224,RGB,JPEG,False,potato__late_blight__grp_06734,1
clean_test_late_blight_69146,clean_dataset\potato_dataset\test\late_blight\69146.jpg,69146.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24095,8bfc494c184981f3f44ce95555d6b2af16b79d990efedbacecc45678d97c9abc,837cbc83cf1a7036,224,224,RGB,JPEG,False,potato__late_blight__grp_06735,1
clean_test_late_blight_69150,clean_dataset\potato_dataset\test\late_blight\69150.jpg,69150.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29594,12a15d74f93a7101afd95c16ca19a760c88e628c10bde1cad4af516688c66b58,eb95a45a4e83866d,224,224,RGB,JPEG,False,potato__late_blight__grp_06736,1
clean_test_late_blight_69152,clean_dataset\potato_dataset\test\late_blight\69152.jpg,69152.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28132,8d2513586e0d5f853b3185d4697d65615d2e78fa76413989c5cdb8462249fd86,aa43b0cf966dc83c,224,224,RGB,JPEG,False,potato__late_blight__grp_06737,1
clean_test_late_blight_69153,clean_dataset\potato_dataset\test\late_blight\69153.jpg,69153.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29559,f0cc3658f1d894bfc00327d54d070bc20915419e8c3258beefea4825e5bc3496,efe03163ca36c91a,224,224,RGB,JPEG,False,potato__late_blight__grp_06738,1
clean_test_late_blight_69158,clean_dataset\potato_dataset\test\late_blight\69158.jpg,69158.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24355,f692bd0f534c298bca7f5f11679656dca104a217567ec2d356344b51be4541c4,aac7a59e968ec2c8,224,224,RGB,JPEG,False,potato__late_blight__grp_06739,1
clean_test_late_blight_69159,clean_dataset\potato_dataset\test\late_blight\69159.jpg,69159.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26088,1bca74ee967c8e128da79c06754c9c26343000308218f355f77904f0fe0b6330,ab49f4b4c01dcb5a,224,224,RGB,JPEG,False,potato__late_blight__grp_06740,1
clean_test_late_blight_69179,clean_dataset\potato_dataset\test\late_blight\69179.jpg,69179.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24850,dc04a3593f9108f26d285ddbc955a26d0814386c4509e985d7184e27d85ca3c4,ae87f0d0cb683c72,224,224,RGB,JPEG,False,potato__late_blight__grp_06741,1
clean_test_late_blight_69185,clean_dataset\potato_dataset\test\late_blight\69185.jpg,69185.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28588,daeb2a12b1aec1d10840a48ce252da01982f220222dbb8d5106d5ea60711d4a0,fabc91d0cac38d45,224,224,RGB,JPEG,False,potato__late_blight__grp_06742,1
clean_test_late_blight_69190,clean_dataset\potato_dataset\test\late_blight\69190.jpg,69190.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28144,14d61a7b11a945a75f4739ab7090bf005fd538bf83985fc16c9183ccfbea203a,fa42a16b866dd835,224,224,RGB,JPEG,False,potato__late_blight__grp_06743,1
clean_test_late_blight_69195,clean_dataset\potato_dataset\test\late_blight\69195.jpg,69195.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25881,e33f8bab883fc7a19862f296a1a65052c4ce70ee473bd7061bd64be85f9b80d3,eb839475825a9acb,224,224,RGB,JPEG,False,potato__late_blight__grp_06744,1
clean_test_late_blight_69198,clean_dataset\potato_dataset\test\late_blight\69198.jpg,69198.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25150,a6c277bc5d01832997350216b10ef4bb86aa04937630e2c8eb87df755b2e6ed3,aa6ac6959f999191,224,224,RGB,JPEG,False,potato__late_blight__grp_06745,1
clean_test_late_blight_69201,clean_dataset\potato_dataset\test\late_blight\69201.jpg,69201.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25493,3e2d58396f5c73481818a121d0f9bdfab9a34c3b1ca07199b5ceb5c039729b8f,fdc0aa1f9039d532,224,224,RGB,JPEG,False,potato__late_blight__grp_06746,1
clean_test_late_blight_69207,clean_dataset\potato_dataset\test\late_blight\69207.jpg,69207.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27628,5af6aebce67a70390c8be57cb86a74bfe60e8994d3416b1ab4ff514a2c83e825,abfac405de30b117,224,224,RGB,JPEG,False,potato__late_blight__grp_06747,1
clean_test_late_blight_69208,clean_dataset\potato_dataset\test\late_blight\69208.jpg,69208.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,32060,2216c0cb0c89161bb1bf23ef4f3ef04e75bf54b03eaedee6178584dd857228b3,fabdc5c2ce647060,224,224,RGB,JPEG,False,potato__late_blight__grp_06748,1
clean_test_late_blight_69223,clean_dataset\potato_dataset\test\late_blight\69223.jpg,69223.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29920,9b4a64b45951b015febfc2d4aec634014c5bdeebc5b36a15ba727bdf01caa0f0,ab31a5429631cb6f,224,224,RGB,JPEG,False,potato__late_blight__grp_06749,1
clean_test_late_blight_69231,clean_dataset\potato_dataset\test\late_blight\69231.jpg,69231.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27850,3aff44fd7d0dcd420db1860860b38fc4a8e51a39ec09b9260f30099e571ee25b,a3eadc85993f9830,224,224,RGB,JPEG,False,potato__late_blight__grp_06750,1
clean_test_late_blight_69239,clean_dataset\potato_dataset\test\late_blight\69239.jpg,69239.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25121,e231d272f81417aa4741f2519c84e69c0e3c649b6e1eb52ac21911559b309cb5,b8e6b4c2ce0f9899,224,224,RGB,JPEG,False,potato__late_blight__grp_06751,1
clean_test_late_blight_69246,clean_dataset\potato_dataset\test\late_blight\69246.jpg,69246.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,29061,8bcaa29eaa6455d7572034fd84852d7bd5af31301491ed3be2143709b3ffc023,abca9d8196343d33,224,224,RGB,JPEG,False,potato__late_blight__grp_06752,1
clean_test_late_blight_69248,clean_dataset\potato_dataset\test\late_blight\69248.jpg,69248.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27102,242d240071ea11c23870b9ece4c6bb6a656f8fd938b53852b082112b94bc6046,f6d4952bca9e9818,224,224,RGB,JPEG,False,potato__late_blight__grp_06753,1
clean_test_late_blight_69252,clean_dataset\potato_dataset\test\late_blight\69252.jpg,69252.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26967,9fbae3ba3ecf129d98dac9f790d6723ed9917f33eb449c5b8c1c569eb104e4ea,bbf1f080c29f8acc,224,224,RGB,JPEG,False,potato__late_blight__grp_06754,1
clean_test_late_blight_69256,clean_dataset\potato_dataset\test\late_blight\69256.jpg,69256.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,30560,399ab63df0bbe04036716e9d31b006ad42499cc6f6884f92e0dbc39f7f2e95d9,bfe0c68d8192c79a,224,224,RGB,JPEG,False,potato__late_blight__grp_06755,1
clean_test_late_blight_69258,clean_dataset\potato_dataset\test\late_blight\69258.jpg,69258.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,31658,045f9b62572ac79eb365510e00d1b08dbe9a76b960581c998d5452936f4b887a,f8b8959e86c9c865,224,224,RGB,JPEG,False,potato__late_blight__grp_06756,1
clean_test_late_blight_69260,clean_dataset\potato_dataset\test\late_blight\69260.jpg,69260.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24218,2bd18bd08c30b421bd6940dce95f60eee8921ac9ce3a3174b06c693c7e0e419b,bfe4e094974acb0c,224,224,RGB,JPEG,False,potato__late_blight__grp_06757,1
clean_test_late_blight_69266,clean_dataset\potato_dataset\test\late_blight\69266.jpg,69266.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,32858,fe6955adb797f7ace65b93b74d73162ba9089392e48a35e042f812aa61d899db,aae4c5c9326639e6,224,224,RGB,JPEG,False,potato__late_blight__grp_06758,1
clean_test_late_blight_69280,clean_dataset\potato_dataset\test\late_blight\69280.jpg,69280.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27163,fb5d5c733b85fb30ff1b2202ec1a75fc88846dfad026813cf3a492a91d497bcb,e8ca86ad99b291b3,224,224,RGB,JPEG,False,potato__late_blight__grp_06759,1
clean_test_late_blight_69282,clean_dataset\potato_dataset\test\late_blight\69282.jpg,69282.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,30519,087455e0c9ca7b8e7264cd07a74ad383271960572d5b5f78203241cef2bf1c54,b1e2e20dc33d8db4,224,224,RGB,JPEG,False,potato__late_blight__grp_06760,1
clean_test_late_blight_69285,clean_dataset\potato_dataset\test\late_blight\69285.jpg,69285.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25175,8a4913c19c98e626300ca399bfed1baf6758c7812483cf1893e6dffa38e57646,a848f7059bfec832,224,224,RGB,JPEG,False,potato__late_blight__grp_06761,1
clean_test_late_blight_69302,clean_dataset\potato_dataset\test\late_blight\69302.jpg,69302.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24553,a094a1110f85a3d8f92c5a7e07abd60bef9d0343d9ba11e4699d5e81f51df6f5,afca96b51c658037,224,224,RGB,JPEG,False,potato__late_blight__grp_06762,1
clean_test_late_blight_69304,clean_dataset\potato_dataset\test\late_blight\69304.jpg,69304.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26488,515beef9b462cc5a4358f9c1b7ebcf2b46d54524b5fd3eb66525e705c6656d9d,afc5e4269b5c9298,224,224,RGB,JPEG,False,potato__late_blight__grp_06763,1
clean_test_late_blight_69322,clean_dataset\potato_dataset\test\late_blight\69322.jpg,69322.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27674,c91c223034dce29b9ce244b7e74db9bd8c1fce94212deba03dab9b8e0be90999,aa15f55a836b8569,224,224,RGB,JPEG,False,potato__late_blight__grp_06764,1
clean_test_late_blight_69323,clean_dataset\potato_dataset\test\late_blight\69323.jpg,69323.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,31713,ebd5db2ae19f7f0d24da4d0c3a5014db687ee5443b6c877e6ca49f614c27b0f9,bfb4d0c22d1a94cd,224,224,RGB,JPEG,False,potato__late_blight__grp_06765,1
clean_test_late_blight_69330,clean_dataset\potato_dataset\test\late_blight\69330.jpg,69330.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,28075,96b9c7c8147f775eae4fdfbded66e1c9ddc5890719c9f937ae33a03923fbc1ec,ff4ba834955292c3,224,224,RGB,JPEG,False,potato__late_blight__grp_06766,1
clean_test_late_blight_69335,clean_dataset\potato_dataset\test\late_blight\69335.jpg,69335.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,24631,63829802b88dc1146d11cbfbd1ff89cf5acfdcba78b67a048c6b983a47d4af29,ef48d405da37d03a,224,224,RGB,JPEG,False,potato__late_blight__grp_06767,1
clean_test_late_blight_69345,clean_dataset\potato_dataset\test\late_blight\69345.jpg,69345.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,27367,180e9847e1ce20e020d13c75cd7c415c97e61628af0ae9d211f5da5268f4018c,ab84f0dac8e8cee1,224,224,RGB,JPEG,False,potato__late_blight__grp_06768,1
clean_test_late_blight_69349,clean_dataset\potato_dataset\test\late_blight\69349.jpg,69349.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26298,ed744e862bd8f54c97d259630132a303b6b11dcab498959440639bb3891ab1a3,fe30f01cc66a8f61,224,224,RGB,JPEG,False,potato__late_blight__grp_06769,1
clean_test_late_blight_69351,clean_dataset\potato_dataset\test\late_blight\69351.jpg,69351.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,26852,23347bfc9ab41f40f37fb47385a8f647b87bf41d7cd9251da899e376f7f9ca4f,faca95afd8352230,224,224,RGB,JPEG,False,potato__late_blight__grp_06770,1
clean_test_late_blight_69355,clean_dataset\potato_dataset\test\late_blight\69355.jpg,69355.jpg,potato,late_blight,clean_dataset,test,PV_Batch_67k_69k,25276,bb7731555ce01c96a8826f71507f2367eee15b19d1a360e2f2dda893e8d7b6ff,ba4bd826cd39ce18,224,224,RGB,JPEG,False,potato__late_blight__grp_06771,1
clean_test_late_blight_99195,clean_dataset\potato_dataset\test\late_blight\99195.jpg,99195.jpg,potato,late_blight,clean_dataset,test,PV_Batch_96k_101k,17545,6fa9fd7f4cd4266fed2d3f3ffc964cbd5a22a71e80a430cdbdf29a0e639e7650,ebcba14091ef93a4,224,224,RGB,JPEG,False,potato__late_blight__grp_06772,1
clean_test_late_blight_99196,clean_dataset\potato_dataset\test\late_blight\99196.jpg,99196.jpg,potato,late_blight,clean_dataset,test,PV_Batch_96k_101k,20647,5481fb967832afcc2876c74f9469329374a553badab2264bc4032c698dce0706,babde1f4d2d28142,224,224,RGB,JPEG,False,potato__late_blight__grp_06773,1
clean_test_late_blight_99199,clean_dataset\potato_dataset\test\late_blight\99199.jpg,99199.jpg,potato,late_blight,clean_dataset,test,PV_Batch_96k_101k,17729,599ee8151de689ac43d1a6eb34697d8919be58a8336cf42ddfb6540faff43bed,ef15a0f2d6f2c0c1,224,224,RGB,JPEG,False,potato__late_blight__grp_06774,1
clean_test_late_blight_99207,clean_dataset\potato_dataset\test\late_blight\99207.jpg,99207.jpg,potato,late_blight,clean_dataset,test,PV_Batch_96k_101k,17525,3fc2ae028bccecedc3a92fee9c6e5515fdf9cabf6dff5e63f6f7f817f1b81fb4,af0bb064d2a4d9d6,224,224,RGB,JPEG,False,potato__late_blight__grp_06775,1
clean_test_late_blight_99209,clean_dataset\potato_dataset\test\late_blight\99209.jpg,99209.jpg,potato,late_blight,clean_dataset,test,PV_Batch_96k_101k,19812,11eed859fa98808094887b802c6919a9e26cef222ceb0a9de49de41885836cf7,baccf0558142d7ea,224,224,RGB,JPEG,False,potato__late_blight__grp_06776,1
