image_id,filename,path,crop,class,source,file_size,sha256,dhash,family_id,split
81657,81657.jpg,bounding_box_dataset/tomato/test/late_blight/81657.jpg,tomato,late_blight,tomato,13338,e5bd64c7aea0aad5fbb3ab04032bbbfb0a6c61bfac6a28e5b0c1f8fa454042f7,17791417361084682239,7488,train
81662,81662.jpg,bounding_box_dataset/tomato/test/late_blight/81662.jpg,tomato,late_blight,tomato,17484,a3979aa8898d120e87761849c2168fa6b843190d0b660f3cd4e7fb17bf4630fe,11800426189769613119,4203,val
81670,81670.jpg,bounding_box_dataset/tomato/test/late_blight/81670.jpg,tomato,late_blight,tomato,12789,99e253d70c986847215be80cdda1fcae406b6fedf01b543eb3fec89ca7e2da85,3436008365709813535,7489,train
81676,81676.jpg,bounding_box_dataset/tomato/test/late_blight/81676.jpg,tomato,late_blight,tomato,12510,b6e59dce328bddb9c2ca3183903753a2e0ede1aa79186e858600e46bf115024c,481098120544063008,7490,train
81685,81685.jpg,bounding_box_dataset/tomato/test/late_blight/81685.jpg,tomato,late_blight,tomato,20687,934fc6a5af16ab1a3f158c3f83be2016344448dcbbd862a7317f3171bfb38d24,9440983118711440657,7491,train
81686,81686.jpg,bounding_box_dataset/tomato/test/late_blight/81686.jpg,tomato,late_blight,tomato,20254,0c6f4563ba0f637d9239579c2538b83370e1b14324fc03561744be11d888d7e2,150930126002324745,7492,val
81690,81690.jpg,bounding_box_dataset/tomato/test/late_blight/81690.jpg,tomato,late_blight,tomato,19153,870b2c27c16962cd9b1b66d278f74c1b9155bb92683bd1e64504a83a830bccec,13917076499266430678,7493,train
81691,81691.jpg,bounding_box_dataset/tomato/test/late_blight/81691.jpg,tomato,late_blight,tomato,12899,f21437f6ce64f444bf1c052e164d22edc53fdff710e54332ab4f2e83f72eb529,12061712770612589391,7494,test
81695,81695.jpg,bounding_box_dataset/tomato/test/late_blight/81695.jpg,tomato,late_blight,tomato,20727,95a629d40651d3f73f7276decef02dbea20a65ada030031597fc8acad312ab41,16616600884740322183,7495,train
81698,81698.jpg,bounding_box_dataset/tomato/test/late_blight/81698.jpg,tomato,late_blight,tomato,16346,1fd4b6ec39f2921e1508c38e7defc0abb5aacfbc4ee736a2dd21fe33caed78c4,436457296360974108,4211,train
81699,81699.jpg,bounding_box_dataset/tomato/test/late_blight/81699.jpg,tomato,late_blight,tomato,10581,0052652b187b26b78182752d31d4139cc343f27b11257214c80dd7d757d49bc4,1389087372586877184,7496,train
81701,81701.jpg,bounding_box_dataset/tomato/test/late_blight/81701.jpg,tomato,late_blight,tomato,14839,aaf868582c7ad62b769f5e13b891b2fc9a7214153e54e0b2c514155d17f1cd4d,2076326882016825603,4213,val
81707,81707.jpg,bounding_box_dataset/tomato/test/late_blight/81707.jpg,tomato,late_blight,tomato,20640,e59823b95a56cf8428d6b5a4c852c8327544d07616750e3e7b3cf551b992d31e,9211893030563076563,4214,val
81709,81709.jpg,bounding_box_dataset/tomato/test/late_blight/81709.jpg,tomato,late_blight,tomato,8658,07e84ce91f163fc415ff61ccd690f5796986409d2b708ab2520ca6b6319a0df4,13902876998643760184,4215,train
81715,81715.jpg,bounding_box_dataset/tomato/test/late_blight/81715.jpg,tomato,late_blight,tomato,19996,7fadcba0c1cf25472057c678a50fae57893056c0d01caf7ed860f9e3b4980ffd,14860516703610155867,7497,train
81716,81716.jpg,bounding_box_dataset/tomato/test/late_blight/81716.jpg,tomato,late_blight,tomato,20146,8044c63f45c69bc21e7ec41a2e7b943e8ecc0997ae18e5cbefdbb5dfa5ee23e8,2319454993381986316,4217,train
81724,81724.jpg,bounding_box_dataset/tomato/test/late_blight/81724.jpg,tomato,late_blight,tomato,12489,09bfea5500c16ec53a5df6cc16dac8950ac733cb2e77909b06e23635f998c80d,5556132685493518271,7498,train
81728,81728.jpg,bounding_box_dataset/tomato/test/late_blight/81728.jpg,tomato,late_blight,tomato,19357,6a1fd847418cd27f6542776f63c50107b8fbd028f0b4b8d413b77ad4d8555cff,289922688399842305,4219,val
81729,81729.jpg,bounding_box_dataset/tomato/test/late_blight/81729.jpg,tomato,late_blight,tomato,15934,0fad69101670191975c51d68d870f0f200b06381597e4f00ad35e342237b9f74,10723862098769037064,7499,val
81765,81765.jpg,bounding_box_dataset/tomato/test/late_blight/81765.jpg,tomato,late_blight,tomato,13025,92523ec4488c271c2b4b48879864e66872d7997ca13dc9587da6e98a6a69d7da,18421731778469651247,7500,test
81770,81770.jpg,bounding_box_dataset/tomato/test/late_blight/81770.jpg,tomato,late_blight,tomato,13683,96733d49a50fc26d4872da523ebcfc91ddb88648c9b2b9cc48d516609f555201,6336378254016073257,7501,train
81784,81784.jpg,bounding_box_dataset/tomato/test/late_blight/81784.jpg,tomato,late_blight,tomato,20027,3aefad3698f8eacf3a0f8500e05eae2370f35d5ef0349b37aa71a9bd0826d634,15687767494887594493,7502,train
81791,81791.jpg,bounding_box_dataset/tomato/test/late_blight/81791.jpg,tomato,late_blight,tomato,20692,12ddc3dc6d6e83468d7a4b749712bfbe6119028e9b81b59e0e0627233b557416,17568330402292817887,4224,train
81798,81798.jpg,bounding_box_dataset/tomato/test/late_blight/81798.jpg,tomato,late_blight,tomato,13166,7bfa878bebed6fd2c96c62e11562d2fb38d26fc4ec937d681ef880230805fb69,4268105812998588355,7503,test
81799,81799.jpg,bounding_box_dataset/tomato/test/late_blight/81799.jpg,tomato,late_blight,tomato,17258,14f43042b96fc0468587ddfbf44f94cb811b41608d4aa24387fc2ba680c0799d,9087181044540884941,7504,train
81807,81807.jpg,bounding_box_dataset/tomato/test/late_blight/81807.jpg,tomato,late_blight,tomato,13648,cc90c1c17dee4e0a9bb1d4addb67a1ca93c958005e9a535d084bff01087bf3ff,1031245017512095567,4227,train
81812,81812.jpg,bounding_box_dataset/tomato/test/late_blight/81812.jpg,tomato,late_blight,tomato,15677,80dad22181cafab4e1c0d69a243f8a69a57b66904b7b0e282e54b9a2ecbfeea5,14271800315847370256,7505,train
81817,81817.jpg,bounding_box_dataset/tomato/test/late_blight/81817.jpg,tomato,late_blight,tomato,11196,08555a9e9615fa2c948a059821eea3061e37f9b4350a5d0b5d6c213f93a2a8d1,15345704366223450352,7506,train
81841,81841.jpg,bounding_box_dataset/tomato/test/late_blight/81841.jpg,tomato,late_blight,tomato,21653,edd24dcf9e420dc1c561ae1db40a986014c7c44068b3f2ecf48060208acc9fa6,8610873310851972087,4230,train
81844,81844.jpg,bounding_box_dataset/tomato/test/late_blight/81844.jpg,tomato,late_blight,tomato,12241,f9429ea163e763dd92a8ee6d4417ca58bb79c2ada5c099738ed4f43f8a576378,17610886339435167743,7507,train
81846,81846.jpg,bounding_box_dataset/tomato/test/late_blight/81846.jpg,tomato,late_blight,tomato,21225,85e8158077a892bd5656942acb4c3df0a14ac2d2af23d2eb65d8c33755e6664c,13289378333760998886,4232,test
81852,81852.jpg,bounding_box_dataset/tomato/test/late_blight/81852.jpg,tomato,late_blight,tomato,8094,463f5473b919ffe444c9006964034a1ef6763f628131fd379894e99b1f1b49d6,6949301550633859614,7508,train
81855,81855.jpg,bounding_box_dataset/tomato/test/late_blight/81855.jpg,tomato,late_blight,tomato,12647,7bc2713065073b4c15bfe5f2c28e6158e1e6e6e57b866f76be7ecc3336ee0450,15115173748546996491,7509,test
81858,81858.jpg,bounding_box_dataset/tomato/test/late_blight/81858.jpg,tomato,late_blight,tomato,19565,0557847cb95dce872c5785fd8462de5e0efd4b620f023dae0a23bb70b1099277,15572986923953752064,7510,train
81860,81860.jpg,bounding_box_dataset/tomato/test/late_blight/81860.jpg,tomato,late_blight,tomato,18347,f400d0719e686fbf7b13a8a0c3c119c391cd9251649036fdde028430bc762e7a,15231681472217958254,7511,val
81865,81865.jpg,bounding_box_dataset/tomato/test/late_blight/81865.jpg,tomato,late_blight,tomato,16861,e2d4ce397da75a2dea261396d1633e44247e5b3ab99643948bbf8076cb5968ce,17997390924910647262,7512,val
81867,81867.jpg,bounding_box_dataset/tomato/test/late_blight/81867.jpg,tomato,late_blight,tomato,17780,d358eda1f471219b3dd304b1eea3a96d3a10ee4f403e19d5a40c921474a777dc,16321380569400201036,7513,val
81872,81872.jpg,bounding_box_dataset/tomato/test/late_blight/81872.jpg,tomato,late_blight,tomato,22169,1b2abcec69cf709bdc0ef0aadbae45f7816a3e7d34e62bf8a9b036d939be495e,9332168838258414757,7514,train
81876,81876.jpg,bounding_box_dataset/tomato/test/late_blight/81876.jpg,tomato,late_blight,tomato,13927,1d0378a34c382561fdfc2307c9772952d06618b68ca110690edda2b964608c51,17782935064796136194,7515,train
81878,81878.jpg,bounding_box_dataset/tomato/test/late_blight/81878.jpg,tomato,late_blight,tomato,13222,0d7490671f07245f9b3a0cb1e27ddadf15e19ad67928cdb7a5ece633dd86056e,11004608296965929016,7516,train
81898,81898.jpg,bounding_box_dataset/tomato/test/late_blight/81898.jpg,tomato,late_blight,tomato,15002,fdfa8a67f0254ba8788a17674e28a5f2ec2cdf34a3501497eb33b6892f99964d,18286346300466336515,7517,train
81907,81907.jpg,bounding_box_dataset/tomato/test/late_blight/81907.jpg,tomato,late_blight,tomato,18082,4cf908094e54fd877e03d3b4151149bb9cfb433143a6dfaf1348edb125599407,72059888493682969,4243,train
81908,81908.jpg,bounding_box_dataset/tomato/test/late_blight/81908.jpg,tomato,late_blight,tomato,16050,b364af74648c3198e66f9ad1b799c133d28a31dc8894b5cf0b2e69bd65b997c8,8169935663338820482,7518,train
81911,81911.jpg,bounding_box_dataset/tomato/test/late_blight/81911.jpg,tomato,late_blight,tomato,18383,735e7f9e9331d529ecd5df7560a29edcea315c1a0ec755f49fb008ac95f4ebe3,1882002610939179473,4245,train
81918,81918.jpg,bounding_box_dataset/tomato/test/late_blight/81918.jpg,tomato,late_blight,tomato,14866,66fc9c4b7a8af31f72df93d5889b48aff1f94b69683aa0810c9e03f7b4da76e1,17813763137625340687,7519,train
81923,81923.jpg,bounding_box_dataset/tomato/test/late_blight/81923.jpg,tomato,late_blight,tomato,20481,59098e308022b8864fb20203db865f128d37b1a326554691ad56480a97da5584,17578613233657557373,4247,train
81925,81925.jpg,bounding_box_dataset/tomato/test/late_blight/81925.jpg,tomato,late_blight,tomato,12538,ea110857e241471c9a17f4800c1dd2d3b52c97462216c461b9fa80577bcf0196,1599747367486502016,7520,train
81927,81927.jpg,bounding_box_dataset/tomato/test/late_blight/81927.jpg,tomato,late_blight,tomato,17823,31424515d7edda5e4c1757be4660dd410d3e6d785855194b4d5930b65476750e,864359040093240,7521,test
81929,81929.jpg,bounding_box_dataset/tomato/test/late_blight/81929.jpg,tomato,late_blight,tomato,15210,d480edf160802ccfe7baa49407106875c34f13bcb84c698ade6dcb90df69a462,17361642585096122607,7522,train
81936,81936.jpg,bounding_box_dataset/tomato/test/late_blight/81936.jpg,tomato,late_blight,tomato,10163,97b1c5cf82f8525aa929a2af56983f746900d92a76d35f8a040c550e553c89d2,18445307892899840782,7523,train
81937,81937.jpg,bounding_box_dataset/tomato/test/late_blight/81937.jpg,tomato,late_blight,tomato,12286,09d635b84f22b415444ff5f0f53e485bbd44747bbf18ac58996f89e3b66b652a,16995155602705066399,7524,train
81958,81958.jpg,bounding_box_dataset/tomato/test/late_blight/81958.jpg,tomato,late_blight,tomato,20946,8964ec50bf8b978f033808c0c4fb8d859acc186156acb25cca3498efaf0f4e5b,16629140366970545975,4253,test
81962,81962.jpg,bounding_box_dataset/tomato/test/late_blight/81962.jpg,tomato,late_blight,tomato,14832,22a9f1d5f814cf458ff2a58b0420ffcf682af1f5c971c859fe90b567ee4104c8,16204834518106047238,7525,train
81964,81964.jpg,bounding_box_dataset/tomato/test/late_blight/81964.jpg,tomato,late_blight,tomato,19975,02790280cee32bbaf3d3212ff2d3ac8692218725bd4a99fe568717c04ec52482,18144252266625788952,4255,train
81971,81971.jpg,bounding_box_dataset/tomato/test/late_blight/81971.jpg,tomato,late_blight,tomato,20878,1fd626ad794c2ccaf02cb4c7259f8bf7aaec696c29d0e85ffd794d8703cf258b,2190396332288598279,7526,val
81977,81977.jpg,bounding_box_dataset/tomato/test/late_blight/81977.jpg,tomato,late_blight,tomato,16711,ddf772bf79e222329dc548cc098026d60bbc4a5128509ed67973580b383f77b5,4972826338416625542,7527,val
81978,81978.jpg,bounding_box_dataset/tomato/test/late_blight/81978.jpg,tomato,late_blight,tomato,17352,6bb373780e640e0e3750f4a659c0963c9fcb4bf86beb5f079803cc66d38c42f2,14712356778698827679,7528,test
81980,81980.jpg,bounding_box_dataset/tomato/test/late_blight/81980.jpg,tomato,late_blight,tomato,18715,ad59c9695d56c65664489e2fbbcfcba929ab565f3f2cf417229624d1000d1dc9,3271710190440357134,7529,val
81981,81981.jpg,bounding_box_dataset/tomato/test/late_blight/81981.jpg,tomato,late_blight,tomato,19307,539e52c26fd8318ad69aa34921a2b2790ff5b623b7c5fea45974cb1d0bef3f81,17308544098118616326,4260,train
82004,82004.jpg,bounding_box_dataset/tomato/test/late_blight/82004.jpg,tomato,late_blight,tomato,21382,97225822a1ec4088b7cba82b70bd14276d52655912fc721e99a808bd32998cfc,11746818331887389535,4261,train
82011,82011.jpg,bounding_box_dataset/tomato/test/late_blight/82011.jpg,tomato,late_blight,tomato,15241,b80d1267ec360e39ea3ddab16ce61d72797a1014339ab3475c2c99d2b22a3dd8,18355614554171776831,7530,train
82016,82016.jpg,bounding_box_dataset/tomato/test/late_blight/82016.jpg,tomato,late_blight,tomato,11994,cb4a7acd6a85584330ce9fd999e1ef37a0f81d29cfbe220fb6a8fa25a3a26dda,17912177610039363638,7531,val
82022,82022.jpg,bounding_box_dataset/tomato/test/late_blight/82022.jpg,tomato,late_blight,tomato,15597,d1fa8c16f46a5c6012a13e27d1cc034cbbf0cf796825f10c0a643ef8d6b83b0d,15378188288954058523,7532,train
82028,82028.jpg,bounding_box_dataset/tomato/test/late_blight/82028.jpg,tomato,late_blight,tomato,17483,239251cdffc56783f28b4d6926700716d2cb4af3f06d74a0cc7640352032a0aa,15623501449862411853,7533,train
82030,82030.jpg,bounding_box_dataset/tomato/test/late_blight/82030.jpg,tomato,late_blight,tomato,21349,1a90d97079e9b2929df0d78a550a2ec5502e108073d2996fe4a05b0328697776,12719585176901828284,7534,val
82035,82035.jpg,bounding_box_dataset/tomato/test/late_blight/82035.jpg,tomato,late_blight,tomato,7673,b896474abf22df3fc86d28c4e8288a073bb10ff2c6f016147e8726c8d8560818,435789736971921600,7535,val
82045,82045.jpg,bounding_box_dataset/tomato/test/late_blight/82045.jpg,tomato,late_blight,tomato,12784,ddcc9263abab12ba59be8ca4803b0fabece23e4c7a43b93f92afe7a6a16c5a82,18364442549207685006,7536,train
82052,82052.jpg,bounding_box_dataset/tomato/test/late_blight/82052.jpg,tomato,late_blight,tomato,12563,63dd9ebb8a7e2f8b8504037d1919be861005bd76dd3dfb537f407665206d37f5,16031669875339390975,7537,train
82054,82054.jpg,bounding_box_dataset/tomato/test/late_blight/82054.jpg,tomato,late_blight,tomato,18949,f17cb552372e03bcd9229cece4c07fe5c98db101a09a272b882980c10f40c5fc,14701594935585852991,7538,train
82060,82060.jpg,bounding_box_dataset/tomato/test/late_blight/82060.jpg,tomato,late_blight,tomato,10958,3df41f56a671f2f0a5dad23953a038ffab12ca35e3556d58964b9d02cedc82db,17607158318416399362,7539,train
82066,82066.jpg,bounding_box_dataset/tomato/test/late_blight/82066.jpg,tomato,late_blight,tomato,12354,fbd1933826a94c6de82cba4c777b2657a89bc76e6b3b9e5b6d429e939e5e22de,16774276488137444619,7540,train
82073,82073.jpg,bounding_box_dataset/tomato/test/late_blight/82073.jpg,tomato,late_blight,tomato,16118,183a685d0d95269f574d73fbbbf766cb6cd21bfcc434366416a0558bdf503217,12062891481450606575,7541,train
82075,82075.jpg,bounding_box_dataset/tomato/test/late_blight/82075.jpg,tomato,late_blight,tomato,11272,72f0d80b0d9e7f0c09602fdded97e35924ab7ab11e749cf71cb2b833f9aad699,15706789081003825143,7542,train
82082,82082.jpg,bounding_box_dataset/tomato/test/late_blight/82082.jpg,tomato,late_blight,tomato,18397,5af1e26ccee6c11138d822c0976b7f33f35786764958e18f820cc1168a34458a,2037442408441518999,4275,train
82087,82087.jpg,bounding_box_dataset/tomato/test/late_blight/82087.jpg,tomato,late_blight,tomato,15026,dd3f3c25a6a53bfb8d739c4f794a51363db55adca69bdfbaa7b6d0ccefc928f0,14740335667730253316,7543,val
82106,82106.jpg,bounding_box_dataset/tomato/test/late_blight/82106.jpg,tomato,late_blight,tomato,22052,3c9591f5253052c38eb21ab73d36ecc44fdab8849b1c053d2ef673a2d3104f49,1087963944384155503,7544,train
82113,82113.jpg,bounding_box_dataset/tomato/test/late_blight/82113.jpg,tomato,late_blight,tomato,13913,a72e3772545b6c917a5126d7af3815dc5e578015d9fa2b5cebd78c589eb4a746,10236417011367743375,4278,train
82115,82115.jpg,bounding_box_dataset/tomato/test/late_blight/82115.jpg,tomato,late_blight,tomato,18712,f8c535e142440cf8843188d1b51a67cd2f7245ffc18196583f419e0995924e51,1695646233332824,7545,train
82123,82123.jpg,bounding_box_dataset/tomato/test/late_blight/82123.jpg,tomato,late_blight,tomato,20474,773a452593fd6f2663be36b98ac7dc86aa3054525e67b9d800a31c379de2d380,9169293519036946409,7546,train
82134,82134.jpg,bounding_box_dataset/tomato/test/late_blight/82134.jpg,tomato,late_blight,tomato,12700,20623a213c832b9b14e19ac7c13df3c7735384a283f0d96c8a43cab44af01c74,17653461455098816351,7547,train
82136,82136.jpg,bounding_box_dataset/tomato/test/late_blight/82136.jpg,tomato,late_blight,tomato,17663,5217f0cbb33716f9c8a406f4c633ce6b173fe5a28405b9a1b945123ba8fae3a2,11140847916289846375,4282,train
82137,82137.jpg,bounding_box_dataset/tomato/test/late_blight/82137.jpg,tomato,late_blight,tomato,21315,e58047ebdabce9dcdc8706432be1e93175287ab74940b7bbbd27aa8f04bcb454,17565605571802132351,4283,test
82146,82146.jpg,bounding_box_dataset/tomato/test/late_blight/82146.jpg,tomato,late_blight,tomato,20590,2ba639d0389d3ec5948f971702490c945511ef0f7044797cbfcc08f9b4f07486,13868921033589606145,7548,train
82152,82152.jpg,bounding_box_dataset/tomato/test/late_blight/82152.jpg,tomato,late_blight,tomato,11149,f371d547d517de815a1d007278bb44331706f4c18813c8213ab2a6fa135828d7,5708656860439981839,4285,train
82155,82155.jpg,bounding_box_dataset/tomato/test/late_blight/82155.jpg,tomato,late_blight,tomato,14631,ade3dd4c7973b2a81ea5e7711417ade7327d2bcdf64e21f893d9fc4d7569ca2b,18349691793797379007,7549,val
82158,82158.jpg,bounding_box_dataset/tomato/test/late_blight/82158.jpg,tomato,late_blight,tomato,16555,992445b4a7cde00234e420b4d77746ace53a2f1760f4ea340997f8e4f5f84c4e,10389929012071640076,7550,train
82165,82165.jpg,bounding_box_dataset/tomato/test/late_blight/82165.jpg,tomato,late_blight,tomato,15072,f82435cfe94b638781789e2ae0d0d78d02345099dee11d9d6a6a8e0939abe5c2,6791353981213601271,7551,train
82170,82170.jpg,bounding_box_dataset/tomato/test/late_blight/82170.jpg,tomato,late_blight,tomato,22921,fa29a9fcd7ee3ca20aff1d3885451004f8b3b6cebb1cf8826351c2373c1bc296,1744639588563444740,4289,val
82175,82175.jpg,bounding_box_dataset/tomato/test/late_blight/82175.jpg,tomato,late_blight,tomato,12631,2cdcb027c8806185b87bde4ced3fb21f7caa065952c06c0e53f2af15c4bb0b9a,2032598039995188163,7552,test
82176,82176.jpg,bounding_box_dataset/tomato/test/late_blight/82176.jpg,tomato,late_blight,tomato,7252,edaf949abdeecfd9d3cc3323b046795c103358e9c1c1e19a7bf25cc14937f08c,3485901529988265164,7553,train
82186,82186.jpg,bounding_box_dataset/tomato/test/late_blight/82186.jpg,tomato,late_blight,tomato,11270,07035c64476e043f9d10d2575d6e49e27eb368796746945ea391729d912ffeab,17024757991160027659,7554,train
82206,82206.jpg,bounding_box_dataset/tomato/test/late_blight/82206.jpg,tomato,late_blight,tomato,8793,e02d9852205b71021de5531f3917d32f90262b7481c8ae8013afebc4d43c9951,8102249475973344822,4293,val
82218,82218.jpg,bounding_box_dataset/tomato/test/late_blight/82218.jpg,tomato,late_blight,tomato,13069,35203f85e5d195646c98e9a2bd4004c057bea65a9002ebfd53868048ba6212bb,17849778972365922062,7555,train
82220,82220.jpg,bounding_box_dataset/tomato/test/late_blight/82220.jpg,tomato,late_blight,tomato,18530,1c193d821a12be88cee46eee0099e5e0821067573adaa8caa3670eef81759ccd,3893242147384816407,4295,test
82222,82222.jpg,bounding_box_dataset/tomato/test/late_blight/82222.jpg,tomato,late_blight,tomato,20338,a4f4c67288dd1b92c69123356d21e28ab2c633193fd44ad8f509517c343730d6,14347124102456620959,4296,train
82231,82231.jpg,bounding_box_dataset/tomato/test/late_blight/82231.jpg,tomato,late_blight,tomato,10447,95fea2ae0a0b0e1621c72794084a4adb1ef8418bec3044635acab886fb60b100,17696669555775179551,7556,train
82232,82232.jpg,bounding_box_dataset/tomato/test/late_blight/82232.jpg,tomato,late_blight,tomato,12145,fb5feccee05623a9fb2c9697cfb372848bd23b7396002de28f99ec09693e7787,598454425179085888,7557,train
82233,82233.jpg,bounding_box_dataset/tomato/test/late_blight/82233.jpg,tomato,late_blight,tomato,17866,89fd560fb2c0f603fe7bccaba84303608b1059f8623a9bf01739a7da79c8e197,6635846454509441536,4299,train
82236,82236.jpg,bounding_box_dataset/tomato/test/late_blight/82236.jpg,tomato,late_blight,tomato,8161,966208d28ff9f18c2291b77ab92fa5a9e3a4e27c06524b1a89c2886c751e31dc,3472399492569948256,2838,train
82247,82247.jpg,bounding_box_dataset/tomato/test/late_blight/82247.jpg,tomato,late_blight,tomato,21605,f4e7f2becae63ff5095bfda394362929677e71ae9ef1ccdaf60fb3c113d3c655,16412644871792094143,4300,test
82276,82276.jpg,bounding_box_dataset/tomato/test/late_blight/82276.jpg,tomato,late_blight,tomato,14148,22cb1856a611c6e2de169932affd63ddbd63d77e1eeac3ae2e37d995a7aed13f,13609008123572795406,4301,val
82288,82288.jpg,bounding_box_dataset/tomato/test/late_blight/82288.jpg,tomato,late_blight,tomato,16375,42204f04081396b0b1ab12d2c213675ad98070f85e4227d6e94353deb9f7493b,5636180676793072631,7558,train
82291,82291.jpg,bounding_box_dataset/tomato/test/late_blight/82291.jpg,tomato,late_blight,tomato,11758,64781c12b8f278e6e77526bc35985026d07c29effbb0c2c1fafdc1b31d3e855f,2459919099975155711,7559,test
82293,82293.jpg,bounding_box_dataset/tomato/test/late_blight/82293.jpg,tomato,late_blight,tomato,12210,0d82c75e2c83a31983ab92e0a7971cf2329c46ab3cd2526e12938516ef30d7d2,13129456885522199327,7560,train
82301,82301.jpg,bounding_box_dataset/tomato/test/late_blight/82301.jpg,tomato,late_blight,tomato,20509,7e85c20a718fcd578ff65b803d721b0758fc3ab5f2ee10accd7d4b86cedef5ac,6018455148810020636,4305,train
82307,82307.jpg,bounding_box_dataset/tomato/test/late_blight/82307.jpg,tomato,late_blight,tomato,9465,2d4588103a5c0d53135513142aabb467510307d1a6af6f4307dfc46ef4a3fd47,3492656723201377346,7561,train
82311,82311.jpg,bounding_box_dataset/tomato/test/late_blight/82311.jpg,tomato,late_blight,tomato,20535,b201e34b1b0c38252928675e05a75148222f57ed39ee9a9939a9ba017daf806d,11655598940390960152,7562,train
82312,82312.jpg,bounding_box_dataset/tomato/test/late_blight/82312.jpg,tomato,late_blight,tomato,8755,2404cdb50f32ca6d6fe3c0790f50d7db9fbbb10db7a1f25298bbc20c06cd254a,18229724620275169639,7563,train
82325,82325.jpg,bounding_box_dataset/tomato/test/late_blight/82325.jpg,tomato,late_blight,tomato,22902,43d1267fe162b2f92a382a1490f2868d22d98705d52ef4f299356a8f345532d3,3974201774697843695,4309,train
82332,82332.jpg,bounding_box_dataset/tomato/test/late_blight/82332.jpg,tomato,late_blight,tomato,14012,a2b8d692f95ad498dfea37b7e4e4bc2a22c113f6245f25abd7bc78f64804177c,12164833044539641831,7564,test
82333,82333.jpg,bounding_box_dataset/tomato/test/late_blight/82333.jpg,tomato,late_blight,tomato,12508,9ad7a675ee173963a4bb9268f4cd26c04cd898dcf808354e4cd185fe7a1d5efd,18070257974657392543,7565,train
82336,82336.jpg,bounding_box_dataset/tomato/test/late_blight/82336.jpg,tomato,late_blight,tomato,15466,33e76c6904f0c7dc8d09990eccf31d6bf1a871cc20252bdc7a27ef2aebf034a0,16991832121875103743,4312,train
82340,82340.jpg,bounding_box_dataset/tomato/test/late_blight/82340.jpg,tomato,late_blight,tomato,13309,a9cae77cc993bb6ec534186cc212ce2822f21e1ed7e4546c6e36a22e64a56b7e,6912686571461248487,7566,val
82347,82347.jpg,bounding_box_dataset/tomato/test/late_blight/82347.jpg,tomato,late_blight,tomato,11234,2af0e98c30d657ef925d31ee934e41e2869f587cc4919335992a27261fcdb305,18225149799443521276,7567,train
82350,82350.jpg,bounding_box_dataset/tomato/test/late_blight/82350.jpg,tomato,late_blight,tomato,6295,7e9f19e6481b70b8b1d0780f6ef842a3051f47f6154f45af013f73d6bc777326,11587973773440597006,4315,train
82354,82354.jpg,bounding_box_dataset/tomato/test/late_blight/82354.jpg,tomato,late_blight,tomato,11309,b4e18a5e0268874f81f391835905d14ae18a258f24b2dd142b98698f2c76080b,320682552896723727,7568,test
82356,82356.jpg,bounding_box_dataset/tomato/test/late_blight/82356.jpg,tomato,late_blight,tomato,11942,ee17197393eba5dab1e5964b45042058c3d93c73ae0517d37667a52412480688,18230560153569980415,7569,train
82357,82357.jpg,bounding_box_dataset/tomato/test/late_blight/82357.jpg,tomato,late_blight,tomato,19645,b07acc83613753b0ee9dad1dc36bbc45a838192e91db2bd95c9385ba215c9935,1118919602298226583,7570,train
82363,82363.jpg,bounding_box_dataset/tomato/test/late_blight/82363.jpg,tomato,late_blight,tomato,13137,4b3c98481052f11247296a150bc69f1d7151da7e0b40856041db7c76d0651a1f,3980405325995869715,4319,train
82368,82368.jpg,bounding_box_dataset/tomato/test/late_blight/82368.jpg,tomato,late_blight,tomato,18186,d067fed469757973cc9e305541e2b9e168d0466306ef322971b9f835d3267b60,17966329311500908367,7571,train
82385,82385.jpg,bounding_box_dataset/tomato/test/late_blight/82385.jpg,tomato,late_blight,tomato,12200,163132c2531b0e856b7a7da119f916f5e26f35258927c533284406976e461465,6673014614480462016,7572,train
82397,82397.jpg,bounding_box_dataset/tomato/test/late_blight/82397.jpg,tomato,late_blight,tomato,11870,c12c937c0d322a9a69cb6010d0e601c5b63dd23f150daed06d5d32c6296ead3a,10956767946895639030,4322,train
82414,82414.jpg,bounding_box_dataset/tomato/test/late_blight/82414.jpg,tomato,late_blight,tomato,12226,26820baa5d75d15c9b0ae87e8d7c6c45ba620b2602a51a59a077edd3f31ca26e,11320696194064782645,4323,test
82420,82420.jpg,bounding_box_dataset/tomato/test/late_blight/82420.jpg,tomato,late_blight,tomato,15495,7e36736ed6ffc60e912363db09774af90cb80c1fa1013a724ac1bd2c680f7461,256742747970019344,7573,train
82422,82422.jpg,bounding_box_dataset/tomato/test/late_blight/82422.jpg,tomato,late_blight,tomato,19662,ad7558e75bee8458c8f7b87e5aeddba38ddf0fc51035af15e25514ed62598b1d,15530451434652034927,4325,train
82423,82423.jpg,bounding_box_dataset/tomato/test/late_blight/82423.jpg,tomato,late_blight,tomato,16138,4d94e938a826f8a5365283d3629b87279bbe74e0152e89b6280a0d36371e1bf6,18406210434592136175,7574,val
82429,82429.jpg,bounding_box_dataset/tomato/test/late_blight/82429.jpg,tomato,late_blight,tomato,13101,96bd9421d0ccb57bf57c83311fd2c8dcf1816cf1d3e1de1d8920310b644473ac,18374175650881150744,7575,train
