relative_path,file_type,extension,size_bytes,modified_time,git_status,sha256,suspected_role,proposed_category,risk_level,notes
finaldataset/tomato_dataset/Tomato___late_blight/82502.jpg,file,.jpg,24747,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82503.jpg,file,.jpg,30347,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82504.jpg,file,.jpg,24003,2026-08-09 08:20:34,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82505.jpg,file,.jpg,8845,2026-08-09 08:20:34,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82506.jpg,file,.jpg,22895,2026-08-09 08:20:34,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82507.jpg,file,.jpg,27336,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82508.jpg,file,.jpg,17201,2026-08-09 08:20:34,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82509.jpg,file,.jpg,27884,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82510.jpg,file,.jpg,28340,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82511.jpg,file,.jpg,17267,2026-08-09 08:20:30,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82512.jpg,file,.jpg,30129,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82513.jpg,file,.jpg,25709,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82514.jpg,file,.jpg,17042,2026-08-09 08:20:34,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82515.jpg,file,.jpg,26692,2026-08-09 08:20:30,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82516.jpg,file,.jpg,10610,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82517.jpg,file,.jpg,23540,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82518.jpg,file,.jpg,28618,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82519.jpg,file,.jpg,25671,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82520.jpg,file,.jpg,12032,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82521.jpg,file,.jpg,13313,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82522.jpg,file,.jpg,8978,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82523.jpg,file,.jpg,29221,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82524.jpg,file,.jpg,16253,2026-08-09 08:20:36,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82525.jpg,file,.jpg,27836,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82526.jpg,file,.jpg,18574,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82527.jpg,file,.jpg,26504,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82528.jpg,file,.jpg,25460,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82529.jpg,file,.jpg,16508,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82530.jpg,file,.jpg,24145,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82531.jpg,file,.jpg,9611,2026-08-09 08:20:38,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82532.jpg,file,.jpg,10006,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82533.jpg,file,.jpg,21487,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82534.jpg,file,.jpg,25039,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82535.jpg,file,.jpg,30750,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82536.jpg,file,.jpg,22073,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82537.jpg,file,.jpg,21714,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82538.jpg,file,.jpg,24979,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82539.jpg,file,.jpg,18641,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82540.jpg,file,.jpg,16733,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82541.jpg,file,.jpg,18294,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82542.jpg,file,.jpg,25554,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82543.jpg,file,.jpg,20917,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82544.jpg,file,.jpg,21346,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82545.jpg,file,.jpg,17283,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82546.jpg,file,.jpg,27658,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82547.jpg,file,.jpg,18329,2026-08-09 08:20:42,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82548.jpg,file,.jpg,23117,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82549.jpg,file,.jpg,28507,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82550.jpg,file,.jpg,23809,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82551.jpg,file,.jpg,29820,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82552.jpg,file,.jpg,17718,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82553.jpg,file,.jpg,19276,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82554.jpg,file,.jpg,30363,2026-08-09 08:20:40,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82555.jpg,file,.jpg,20961,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82556.jpg,file,.jpg,16326,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82557.jpg,file,.jpg,21393,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82558.jpg,file,.jpg,15987,2026-08-09 08:20:44,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82559.jpg,file,.jpg,12575,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82560.jpg,file,.jpg,29338,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82561.jpg,file,.jpg,29068,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82562.jpg,file,.jpg,14163,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82563.jpg,file,.jpg,18539,2026-08-09 08:20:46,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82564.jpg,file,.jpg,17767,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82565.jpg,file,.jpg,22662,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82566.jpg,file,.jpg,25036,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82567.jpg,file,.jpg,21135,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82568.jpg,file,.jpg,18818,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82569.jpg,file,.jpg,12020,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82570.jpg,file,.jpg,18952,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82571.jpg,file,.jpg,30677,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82572.jpg,file,.jpg,17751,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82573.jpg,file,.jpg,26285,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82574.jpg,file,.jpg,26341,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82575.jpg,file,.jpg,25497,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82576.jpg,file,.jpg,29859,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82577.jpg,file,.jpg,27854,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82578.jpg,file,.jpg,18670,2026-08-09 08:20:48,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82579.jpg,file,.jpg,15952,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82580.jpg,file,.jpg,25813,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82581.jpg,file,.jpg,18611,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82582.jpg,file,.jpg,29611,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82583.jpg,file,.jpg,24626,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82584.jpg,file,.jpg,10293,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82585.jpg,file,.jpg,25277,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82586.jpg,file,.jpg,27083,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82587.jpg,file,.jpg,17559,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82588.jpg,file,.jpg,26271,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82589.jpg,file,.jpg,28440,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82590.jpg,file,.jpg,20197,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82591.jpg,file,.jpg,24726,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82592.jpg,file,.jpg,24711,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82593.jpg,file,.jpg,19812,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82594.jpg,file,.jpg,24230,2026-08-09 08:20:50,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82595.jpg,file,.jpg,21726,2026-08-09 08:20:52,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82596.jpg,file,.jpg,23679,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82597.jpg,file,.jpg,22983,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82598.jpg,file,.jpg,19897,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82599.jpg,file,.jpg,26975,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82600.jpg,file,.jpg,25637,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82601.jpg,file,.jpg,21538,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82602.jpg,file,.jpg,11266,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82603.jpg,file,.jpg,17599,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82604.jpg,file,.jpg,27669,2026-08-09 08:20:54,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82605.jpg,file,.jpg,29758,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82606.jpg,file,.jpg,10558,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82607.jpg,file,.jpg,18226,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82608.jpg,file,.jpg,24536,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82609.jpg,file,.jpg,30012,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82610.jpg,file,.jpg,19575,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82611.jpg,file,.jpg,12579,2026-08-09 08:20:56,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82612.jpg,file,.jpg,20341,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82613.jpg,file,.jpg,29789,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82614.jpg,file,.jpg,27370,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82615.jpg,file,.jpg,29877,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82616.jpg,file,.jpg,23519,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82617.jpg,file,.jpg,16865,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82618.jpg,file,.jpg,17764,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82619.jpg,file,.jpg,15438,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82620.jpg,file,.jpg,27053,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82621.jpg,file,.jpg,26823,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82622.jpg,file,.jpg,20304,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82623.jpg,file,.jpg,18453,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82624.jpg,file,.jpg,11656,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82625.jpg,file,.jpg,22129,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82626.jpg,file,.jpg,20209,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82627.jpg,file,.jpg,29626,2026-08-09 08:20:58,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82628.jpg,file,.jpg,25509,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82629.jpg,file,.jpg,22155,2026-08-09 08:21:02,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82630.jpg,file,.jpg,26581,2026-08-09 08:21:02,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82631.jpg,file,.jpg,22179,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82632.jpg,file,.jpg,30813,2026-08-09 08:21:02,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82633.jpg,file,.jpg,28608,2026-08-09 08:21:02,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82634.jpg,file,.jpg,29151,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82635.jpg,file,.jpg,23136,2026-08-09 08:21:02,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82636.jpg,file,.jpg,26257,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82637.jpg,file,.jpg,18664,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82638.jpg,file,.jpg,12740,2026-08-09 08:21:00,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82639.jpg,file,.jpg,25347,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82640.jpg,file,.jpg,17416,2026-08-09 08:21:02,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/82641.jpg,file,.jpg,26541,2026-08-09 08:21:04,untracked,unhashed_bulk_image_asset,archive_candidate,raw_data,low,Unpartitioned dataset store.
