relative_path,primary_category,secondary_category,status,risk_level,recommended_target_path,notes
finaldataset/tomato_dataset/Tomato___late_blight/83134.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83135.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83136.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83137.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83138.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83139.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83140.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83141.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83142.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83143.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83144.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83145.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83146.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83147.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83148.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83149.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83150.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83151.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83152.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83153.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83154.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83155.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83156.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83157.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83158.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83159.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83160.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83161.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83162.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83163.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83164.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83165.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83166.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83167.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83168.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83169.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83170.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83171.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83173.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83174.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83175.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83176.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83177.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83178.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83179.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83180.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83181.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83182.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83183.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83184.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83185.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83186.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83187.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83188.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83189.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83190.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83191.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83192.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83193.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83194.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83195.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83196.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83197.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83198.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83199.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83200.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83201.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83202.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83203.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83204.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83205.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83207.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83208.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83209.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83210.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83211.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83212.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83213.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83214.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83215.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83216.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83217.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83218.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83219.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83220.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83221.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83222.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83223.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83224.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83225.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83226.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83227.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83228.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83229.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83230.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83231.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83232.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83233.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83234.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83235.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83236.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83237.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83238.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83239.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83240.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83241.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83242.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83243.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83244.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83245.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83246.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83247.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83248.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83249.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83250.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83251.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83252.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83253.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83254.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83255.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83256.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83257.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83258.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83259.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83260.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83261.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83262.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83263.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83264.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83265.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83266.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83267.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83268.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83269.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83270.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83271.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83272.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83273.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83274.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83275.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83276.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83277.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83278.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83279.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83280.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83281.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83282.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83283.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83284.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83285.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83286.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83287.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83288.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83289.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83290.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83291.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83292.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83293.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83294.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83295.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83296.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83297.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83298.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83299.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83300.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83301.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83302.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83303.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83304.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83305.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83306.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83307.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83308.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83309.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83310.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83311.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83312.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83313.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83314.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83315.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83316.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
