image_id,original_path,crop,class_label,source,phash,group_id,family_size
95449,finaldataset\tomato_dataset\Tomato___healthy\95449.jpg,tomato,healthy,PlantVillage,aee3a28f8998c9c9,tomato__healthy__grp_00489,1
95450,finaldataset\tomato_dataset\Tomato___healthy\95450.jpg,tomato,healthy,PlantVillage,af25915bc3360ee4,tomato__healthy__grp_00490,1
95451,finaldataset\tomato_dataset\Tomato___healthy\95451.jpg,tomato,healthy,PlantVillage,a9463949d33dc23d,tomato__healthy__grp_00491,1
95452,finaldataset\tomato_dataset\Tomato___healthy\95452.jpg,tomato,healthy,PlantVillage,f9e6c39833998465,tomato__healthy__grp_00492,2
95453,finaldataset\tomato_dataset\Tomato___healthy\95453.jpg,tomato,healthy,PlantVillage,a7a3c29ecf6098c5,tomato__healthy__grp_00493,1
95454,finaldataset\tomato_dataset\Tomato___healthy\95454.jpg,tomato,healthy,PlantVillage,cda174c72adb3194,tomato__healthy__grp_00494,1
95455,finaldataset\tomato_dataset\Tomato___healthy\95455.jpg,tomato,healthy,PlantVillage,b90c325a8fb35ca5,tomato__healthy__grp_00495,1
95456,finaldataset\tomato_dataset\Tomato___healthy\95456.jpg,tomato,healthy,PlantVillage,f945b50cd63ac239,tomato__healthy__grp_00496,1
95457,finaldataset\tomato_dataset\Tomato___healthy\95457.jpg,tomato,healthy,PlantVillage,bbc4877a6c09e01f,tomato__healthy__grp_00497,1
95458,finaldataset\tomato_dataset\Tomato___healthy\95458.jpg,tomato,healthy,PlantVillage,ff3c7093cb818c4c,tomato__healthy__grp_00498,1
95459,finaldataset\tomato_dataset\Tomato___healthy\95459.jpg,tomato,healthy,PlantVillage,acf753cc0d380cb3,tomato__healthy__grp_00387,2
95460,finaldataset\tomato_dataset\Tomato___healthy\95460.jpg,tomato,healthy,PlantVillage,bde09f832dcc2cc1,tomato__healthy__grp_00499,1
95461,finaldataset\tomato_dataset\Tomato___healthy\95461.jpg,tomato,healthy,PlantVillage,f4bbe053064d5aac,tomato__healthy__grp_00500,1
95462,finaldataset\tomato_dataset\Tomato___healthy\95462.jpg,tomato,healthy,PlantVillage,ade087c6389ab98b,tomato__healthy__grp_00501,1
95463,finaldataset\tomato_dataset\Tomato___healthy\95463.jpg,tomato,healthy,PlantVillage,af36f062c32b17c1,tomato__healthy__grp_00502,1
95464,finaldataset\tomato_dataset\Tomato___healthy\95464.jpg,tomato,healthy,PlantVillage,fe2ca066d662ba0d,tomato__healthy__grp_00503,1
95465,finaldataset\tomato_dataset\Tomato___healthy\95465.jpg,tomato,healthy,PlantVillage,edb0b28b99cdc834,tomato__healthy__grp_00504,1
95466,finaldataset\tomato_dataset\Tomato___healthy\95466.jpg,tomato,healthy,PlantVillage,8cd353cd14cc713e,tomato__healthy__grp_00505,2
95467,finaldataset\tomato_dataset\Tomato___healthy\95467.jpg,tomato,healthy,PlantVillage,8cd773dd64d81360,tomato__healthy__grp_00506,1
95468,finaldataset\tomato_dataset\Tomato___healthy\95468.jpg,tomato,healthy,PlantVillage,8bad349275cf6164,tomato__healthy__grp_00507,1
95469,finaldataset\tomato_dataset\Tomato___healthy\95469.jpg,tomato,healthy,PlantVillage,dbe4659236c91a99,tomato__healthy__grp_00508,1
95470,finaldataset\tomato_dataset\Tomato___healthy\95470.jpg,tomato,healthy,PlantVillage,a914d848946f9eb7,tomato__healthy__grp_00509,1
95471,finaldataset\tomato_dataset\Tomato___healthy\95471.jpg,tomato,healthy,PlantVillage,e94de4669739c2d0,tomato__healthy__grp_00510,1
95472,finaldataset\tomato_dataset\Tomato___healthy\95472.jpg,tomato,healthy,PlantVillage,a4e6bc8d998f918c,tomato__healthy__grp_00511,1
95473,finaldataset\tomato_dataset\Tomato___healthy\95473.jpg,tomato,healthy,PlantVillage,d8a66bb525d6268a,tomato__healthy__grp_00512,1
95474,finaldataset\tomato_dataset\Tomato___healthy\95474.jpg,tomato,healthy,PlantVillage,afe0b48f9ac82c66,tomato__healthy__grp_00513,1
95475,finaldataset\tomato_dataset\Tomato___healthy\95475.jpg,tomato,healthy,PlantVillage,d9e7e6913694216a,tomato__healthy__grp_00514,1
95476,finaldataset\tomato_dataset\Tomato___healthy\95476.jpg,tomato,healthy,PlantVillage,fbe116cef00a983c,tomato__healthy__grp_00515,1
95477,finaldataset\tomato_dataset\Tomato___healthy\95477.jpg,tomato,healthy,PlantVillage,abb1b542c6cccc9c,tomato__healthy__grp_00516,1
95478,finaldataset\tomato_dataset\Tomato___healthy\95478.jpg,tomato,healthy,PlantVillage,8cc353cc3bce1935,tomato__healthy__grp_00517,1
95479,finaldataset\tomato_dataset\Tomato___healthy\95479.jpg,tomato,healthy,PlantVillage,afe0b0939edc09e8,tomato__healthy__grp_00518,1
95480,finaldataset\tomato_dataset\Tomato___healthy\95480.jpg,tomato,healthy,PlantVillage,a8f93103fa0be6d8,tomato__healthy__grp_00519,1
95481,finaldataset\tomato_dataset\Tomato___healthy\95481.jpg,tomato,healthy,PlantVillage,ebb5d993266a8458,tomato__healthy__grp_00520,1
95482,finaldataset\tomato_dataset\Tomato___healthy\95482.jpg,tomato,healthy,PlantVillage,ddeb28856196669c,tomato__healthy__grp_00521,1
95483,finaldataset\tomato_dataset\Tomato___healthy\95483.jpg,tomato,healthy,PlantVillage,bba7a5539624da18,tomato__healthy__grp_00522,1
95484,finaldataset\tomato_dataset\Tomato___healthy\95484.jpg,tomato,healthy,PlantVillage,8cb7714a67b026da,tomato__healthy__grp_00131,2
95485,finaldataset\tomato_dataset\Tomato___healthy\95485.jpg,tomato,healthy,PlantVillage,f9e6c79a4c8930a5,tomato__healthy__grp_00523,1
95486,finaldataset\tomato_dataset\Tomato___healthy\95486.jpg,tomato,healthy,PlantVillage,b8e783969ec37038,tomato__healthy__grp_00524,1
95487,finaldataset\tomato_dataset\Tomato___healthy\95487.jpg,tomato,healthy,PlantVillage,ad1cf043932fc33c,tomato__healthy__grp_00525,1
95488,finaldataset\tomato_dataset\Tomato___healthy\95488.jpg,tomato,healthy,PlantVillage,bba481cfd29ec198,tomato__healthy__grp_00526,1
95489,finaldataset\tomato_dataset\Tomato___healthy\95489.jpg,tomato,healthy,PlantVillage,f62a64dd9ad2a941,tomato__healthy__grp_00527,1
95490,finaldataset\tomato_dataset\Tomato___healthy\95490.jpg,tomato,healthy,PlantVillage,8ff4508f226a6db1,tomato__healthy__grp_00528,1
95491,finaldataset\tomato_dataset\Tomato___healthy\95491.jpg,tomato,healthy,PlantVillage,b8f19cc507f61f02,tomato__healthy__grp_00529,1
95492,finaldataset\tomato_dataset\Tomato___healthy\95492.jpg,tomato,healthy,PlantVillage,c5ea71853ac36a95,tomato__healthy__grp_00530,1
95493,finaldataset\tomato_dataset\Tomato___healthy\95493.jpg,tomato,healthy,PlantVillage,fde1e29d32c820d5,tomato__healthy__grp_00531,1
95494,finaldataset\tomato_dataset\Tomato___healthy\95494.jpg,tomato,healthy,PlantVillage,a8f196c6788f499a,tomato__healthy__grp_00532,1
95495,finaldataset\tomato_dataset\Tomato___healthy\95495.jpg,tomato,healthy,PlantVillage,ace1a397cb988dc8,tomato__healthy__grp_00533,2
95496,finaldataset\tomato_dataset\Tomato___healthy\95496.jpg,tomato,healthy,PlantVillage,bf46e03796723243,tomato__healthy__grp_00534,1
95497,finaldataset\tomato_dataset\Tomato___healthy\95497.jpg,tomato,healthy,PlantVillage,afc4f2ad861ac8c5,tomato__healthy__grp_00535,1
95498,finaldataset\tomato_dataset\Tomato___healthy\95498.jpg,tomato,healthy,PlantVillage,e867ed2de43cc218,tomato__healthy__grp_00536,1
95499,finaldataset\tomato_dataset\Tomato___healthy\95499.jpg,tomato,healthy,PlantVillage,cee5b4923bc16d84,tomato__healthy__grp_00537,1
95501,finaldataset\tomato_dataset\Tomato___healthy\95501.jpg,tomato,healthy,PlantVillage,b836f050c36fc786,tomato__healthy__grp_00538,1
95502,finaldataset\tomato_dataset\Tomato___healthy\95502.jpg,tomato,healthy,PlantVillage,cab531c627c9499e,tomato__healthy__grp_00539,1
95503,finaldataset\tomato_dataset\Tomato___healthy\95503.jpg,tomato,healthy,PlantVillage,c2b737d231c918ae,tomato__healthy__grp_00540,1
95504,finaldataset\tomato_dataset\Tomato___healthy\95504.jpg,tomato,healthy,PlantVillage,ece59699611399c3,tomato__healthy__grp_00541,1
95505,finaldataset\tomato_dataset\Tomato___healthy\95505.jpg,tomato,healthy,PlantVillage,ece4929e61d9319c,tomato__healthy__grp_00542,1
95506,finaldataset\tomato_dataset\Tomato___healthy\95506.jpg,tomato,healthy,PlantVillage,9abc61c13ec4f90e,tomato__healthy__grp_00543,1
95507,finaldataset\tomato_dataset\Tomato___healthy\95507.jpg,tomato,healthy,PlantVillage,bcb2c3cb8fc81c8c,tomato__healthy__grp_00258,2
95508,finaldataset\tomato_dataset\Tomato___healthy\95508.jpg,tomato,healthy,PlantVillage,ab34b04bcdb9c6a4,tomato__healthy__grp_00544,1
95509,finaldataset\tomato_dataset\Tomato___healthy\95509.jpg,tomato,healthy,PlantVillage,fcb0c3538957c42e,tomato__healthy__grp_00545,1
95510,finaldataset\tomato_dataset\Tomato___healthy\95510.jpg,tomato,healthy,PlantVillage,8b25d65bfdd200e2,tomato__healthy__grp_00546,1
95511,finaldataset\tomato_dataset\Tomato___healthy\95511.jpg,tomato,healthy,PlantVillage,fd3da0d0568ab169,tomato__healthy__grp_00547,1
95512,finaldataset\tomato_dataset\Tomato___healthy\95512.jpg,tomato,healthy,PlantVillage,8df4649b6cc132ce,tomato__healthy__grp_00548,1
95513,finaldataset\tomato_dataset\Tomato___healthy\95513.jpg,tomato,healthy,PlantVillage,b9f6468907e51a36,tomato__healthy__grp_00549,2
95514,finaldataset\tomato_dataset\Tomato___healthy\95514.jpg,tomato,healthy,PlantVillage,b091df3c1cb0f8d2,tomato__healthy__grp_00550,1
95515,finaldataset\tomato_dataset\Tomato___healthy\95515.jpg,tomato,healthy,PlantVillage,99d706d81b640f37,tomato__healthy__grp_00551,1
95516,finaldataset\tomato_dataset\Tomato___healthy\95516.jpg,tomato,healthy,PlantVillage,dca531966b91349b,tomato__healthy__grp_00552,1
95517,finaldataset\tomato_dataset\Tomato___healthy\95517.jpg,tomato,healthy,PlantVillage,ed91645ea5345ea1,tomato__healthy__grp_00553,1
95518,finaldataset\tomato_dataset\Tomato___healthy\95518.jpg,tomato,healthy,PlantVillage,daa5a7ce78948992,tomato__healthy__grp_00554,1
95519,finaldataset\tomato_dataset\Tomato___healthy\95519.jpg,tomato,healthy,PlantVillage,87f43883d239cd1d,tomato__healthy__grp_00555,1
95520,finaldataset\tomato_dataset\Tomato___healthy\95520.jpg,tomato,healthy,PlantVillage,89f6729a67d43a81,tomato__healthy__grp_00556,1
95521,finaldataset\tomato_dataset\Tomato___healthy\95521.jpg,tomato,healthy,PlantVillage,8abd74c027df34c8,tomato__healthy__grp_00557,1
95522,finaldataset\tomato_dataset\Tomato___healthy\95522.jpg,tomato,healthy,PlantVillage,acf24699352c73cc,tomato__healthy__grp_00558,1
95523,finaldataset\tomato_dataset\Tomato___healthy\95523.jpg,tomato,healthy,PlantVillage,ada693cc0e91d879,tomato__healthy__grp_00559,1
95524,finaldataset\tomato_dataset\Tomato___healthy\95524.jpg,tomato,healthy,PlantVillage,b191c84f9e6c9974,tomato__healthy__grp_00560,1
95525,finaldataset\tomato_dataset\Tomato___healthy\95525.jpg,tomato,healthy,PlantVillage,8be434d1269a35db,tomato__healthy__grp_00561,1
95526,finaldataset\tomato_dataset\Tomato___healthy\95526.jpg,tomato,healthy,PlantVillage,d9c23dc56893a569,tomato__healthy__grp_00359,2
95527,finaldataset\tomato_dataset\Tomato___healthy\95527.jpg,tomato,healthy,PlantVillage,a9e756d969d80c61,tomato__healthy__grp_00562,1
95528,finaldataset\tomato_dataset\Tomato___healthy\95528.jpg,tomato,healthy,PlantVillage,9cf3638c33d24b31,tomato__healthy__grp_00563,1
95529,finaldataset\tomato_dataset\Tomato___healthy\95529.jpg,tomato,healthy,PlantVillage,fa212586d69a9a73,tomato__healthy__grp_00564,1
95530,finaldataset\tomato_dataset\Tomato___healthy\95530.jpg,tomato,healthy,PlantVillage,ff29e056c29b8d18,tomato__healthy__grp_00565,1
95531,finaldataset\tomato_dataset\Tomato___healthy\95531.jpg,tomato,healthy,PlantVillage,fa61c18e9cd89963,tomato__healthy__grp_00566,1
95532,finaldataset\tomato_dataset\Tomato___healthy\95532.jpg,tomato,healthy,PlantVillage,f83187ca9ecc9865,tomato__healthy__grp_00567,1
95533,finaldataset\tomato_dataset\Tomato___healthy\95533.jpg,tomato,healthy,PlantVillage,cb60892fe92d6595,tomato__healthy__grp_00568,1
95534,finaldataset\tomato_dataset\Tomato___healthy\95534.jpg,tomato,healthy,PlantVillage,d7b960d13352a36a,tomato__healthy__grp_00569,1
95535,finaldataset\tomato_dataset\Tomato___healthy\95535.jpg,tomato,healthy,PlantVillage,a8ee3799d684ccc2,tomato__healthy__grp_00570,1
95536,finaldataset\tomato_dataset\Tomato___healthy\95536.jpg,tomato,healthy,PlantVillage,b93c3053c70fccb4,tomato__healthy__grp_00571,1
95537,finaldataset\tomato_dataset\Tomato___healthy\95537.jpg,tomato,healthy,PlantVillage,f843853d7134e33c,tomato__healthy__grp_00572,1
95538,finaldataset\tomato_dataset\Tomato___healthy\95538.jpg,tomato,healthy,PlantVillage,fcb0c357cb15a950,tomato__healthy__grp_00573,1
95539,finaldataset\tomato_dataset\Tomato___healthy\95539.jpg,tomato,healthy,PlantVillage,9cb332cdcbe48c8a,tomato__healthy__grp_00574,1
95540,finaldataset\tomato_dataset\Tomato___healthy\95540.jpg,tomato,healthy,PlantVillage,c2ed36c46a9f6093,tomato__healthy__grp_00575,1
95541,finaldataset\tomato_dataset\Tomato___healthy\95541.jpg,tomato,healthy,PlantVillage,fb49a90da43c47b4,tomato__healthy__grp_00576,1
95542,finaldataset\tomato_dataset\Tomato___healthy\95542.jpg,tomato,healthy,PlantVillage,acf693c985c93692,tomato__healthy__grp_00577,1
95543,finaldataset\tomato_dataset\Tomato___healthy\95543.jpg,tomato,healthy,PlantVillage,f879a456928a9d4d,tomato__healthy__grp_00578,1
95544,finaldataset\tomato_dataset\Tomato___healthy\95544.jpg,tomato,healthy,PlantVillage,efe026921ecbd883,tomato__healthy__grp_00579,2
95545,finaldataset\tomato_dataset\Tomato___healthy\95545.jpg,tomato,healthy,PlantVillage,d9b36499738c13c6,tomato__healthy__grp_00580,2
95546,finaldataset\tomato_dataset\Tomato___healthy\95546.jpg,tomato,healthy,PlantVillage,aeb9f060830eed4e,tomato__healthy__grp_00581,1
95547,finaldataset\tomato_dataset\Tomato___healthy\95547.jpg,tomato,healthy,PlantVillage,e9d1c36d9861956a,tomato__healthy__grp_00582,1
95548,finaldataset\tomato_dataset\Tomato___healthy\95548.jpg,tomato,healthy,PlantVillage,ea49ac16f63ac319,tomato__healthy__grp_00583,1
95549,finaldataset\tomato_dataset\Tomato___healthy\95549.jpg,tomato,healthy,PlantVillage,afb0c646347bf881,tomato__healthy__grp_00584,1
95550,finaldataset\tomato_dataset\Tomato___healthy\95550.jpg,tomato,healthy,PlantVillage,be64e632c33343b1,tomato__healthy__grp_00585,1
95551,finaldataset\tomato_dataset\Tomato___healthy\95551.jpg,tomato,healthy,PlantVillage,d6aa31c46a97a15b,tomato__healthy__grp_00586,1
95552,finaldataset\tomato_dataset\Tomato___healthy\95552.jpg,tomato,healthy,PlantVillage,dcab65942ad329c3,tomato__healthy__grp_00587,1
95553,finaldataset\tomato_dataset\Tomato___healthy\95553.jpg,tomato,healthy,PlantVillage,b6b1938fc9588c78,tomato__healthy__grp_00588,1
95554,finaldataset\tomato_dataset\Tomato___healthy\95554.jpg,tomato,healthy,PlantVillage,ea52cd2db1293596,tomato__healthy__grp_00589,1
95555,finaldataset\tomato_dataset\Tomato___healthy\95555.jpg,tomato,healthy,PlantVillage,8bf034cc7ad9215b,tomato__healthy__grp_00590,1
95556,finaldataset\tomato_dataset\Tomato___healthy\95556.jpg,tomato,healthy,PlantVillage,afe6b292831d9929,tomato__healthy__grp_00591,1
95557,finaldataset\tomato_dataset\Tomato___healthy\95557.jpg,tomato,healthy,PlantVillage,ae6db447960e4ab4,tomato__healthy__grp_00592,1
95558,finaldataset\tomato_dataset\Tomato___healthy\95558.jpg,tomato,healthy,PlantVillage,8cc310ce37997771,tomato__healthy__grp_00593,1
95559,finaldataset\tomato_dataset\Tomato___healthy\95559.jpg,tomato,healthy,PlantVillage,8eb164ca336d93e4,tomato__healthy__grp_00594,2
95560,finaldataset\tomato_dataset\Tomato___healthy\95560.jpg,tomato,healthy,PlantVillage,a9b4f042a7cf8dc8,tomato__healthy__grp_00595,1
95561,finaldataset\tomato_dataset\Tomato___healthy\95561.jpg,tomato,healthy,PlantVillage,8bf57092718fd164,tomato__healthy__grp_00596,1
95562,finaldataset\tomato_dataset\Tomato___healthy\95562.jpg,tomato,healthy,PlantVillage,fee3c015295a8d8b,tomato__healthy__grp_00597,1
95563,finaldataset\tomato_dataset\Tomato___healthy\95563.jpg,tomato,healthy,PlantVillage,b8cd351de434c672,tomato__healthy__grp_00598,1
95564,finaldataset\tomato_dataset\Tomato___healthy\95564.jpg,tomato,healthy,PlantVillage,99ec6c9176ce30cc,tomato__healthy__grp_00599,1
95565,finaldataset\tomato_dataset\Tomato___healthy\95565.jpg,tomato,healthy,PlantVillage,89d756d943cc0e65,tomato__healthy__grp_00600,1
95566,finaldataset\tomato_dataset\Tomato___healthy\95566.jpg,tomato,healthy,PlantVillage,af17d2494570f263,tomato__healthy__grp_00601,1
95567,finaldataset\tomato_dataset\Tomato___healthy\95567.jpg,tomato,healthy,PlantVillage,e436d4626b263b3c,tomato__healthy__grp_00602,1
95568,finaldataset\tomato_dataset\Tomato___healthy\95568.jpg,tomato,healthy,PlantVillage,bb61841ee2379378,tomato__healthy__grp_00603,1
95569,finaldataset\tomato_dataset\Tomato___healthy\95569.jpg,tomato,healthy,PlantVillage,eeb290cfc7cc1630,tomato__healthy__grp_00604,1
95570,finaldataset\tomato_dataset\Tomato___healthy\95570.jpg,tomato,healthy,PlantVillage,dae26d99318b319c,tomato__healthy__grp_00605,1
95571,finaldataset\tomato_dataset\Tomato___healthy\95571.jpg,tomato,healthy,PlantVillage,acf2f1cf994c068c,tomato__healthy__grp_00606,1
95572,finaldataset\tomato_dataset\Tomato___healthy\95572.jpg,tomato,healthy,PlantVillage,89f6709b67598631,tomato__healthy__grp_00607,1
95573,finaldataset\tomato_dataset\Tomato___healthy\95573.jpg,tomato,healthy,PlantVillage,b19c5831d163b3e6,tomato__healthy__grp_00608,1
95574,finaldataset\tomato_dataset\Tomato___healthy\95574.jpg,tomato,healthy,PlantVillage,8f15f07b93254987,tomato__healthy__grp_00609,1
95575,finaldataset\tomato_dataset\Tomato___healthy\95575.jpg,tomato,healthy,PlantVillage,afe4b6821a8b8f83,tomato__healthy__grp_00610,1
95576,finaldataset\tomato_dataset\Tomato___healthy\95576.jpg,tomato,healthy,PlantVillage,b4c21fcb3887f01d,tomato__healthy__grp_00611,1
95577,finaldataset\tomato_dataset\Tomato___healthy\95577.jpg,tomato,healthy,PlantVillage,e6e4a69e489c41f9,tomato__healthy__grp_00612,1
95578,finaldataset\tomato_dataset\Tomato___healthy\95578.jpg,tomato,healthy,PlantVillage,a9b4a66e966cdc84,tomato__healthy__grp_00613,1
95579,finaldataset\tomato_dataset\Tomato___healthy\95579.jpg,tomato,healthy,PlantVillage,e947651c946ac739,tomato__healthy__grp_00614,1
95580,finaldataset\tomato_dataset\Tomato___healthy\95580.jpg,tomato,healthy,PlantVillage,f946966fc138c631,tomato__healthy__grp_00615,1
95581,finaldataset\tomato_dataset\Tomato___healthy\95581.jpg,tomato,healthy,PlantVillage,f492239d1a6ecb34,tomato__healthy__grp_00616,1
95582,finaldataset\tomato_dataset\Tomato___healthy\95582.jpg,tomato,healthy,PlantVillage,dae42dd2638f2499,tomato__healthy__grp_00617,1
95583,finaldataset\tomato_dataset\Tomato___healthy\95583.jpg,tomato,healthy,PlantVillage,dcaba1956ed2168a,tomato__healthy__grp_00618,2
95584,finaldataset\tomato_dataset\Tomato___healthy\95584.jpg,tomato,healthy,PlantVillage,dcab6bc5709a8760,tomato__healthy__grp_00619,2
95585,finaldataset\tomato_dataset\Tomato___healthy\95585.jpg,tomato,healthy,PlantVillage,cce7a4906fc919d1,tomato__healthy__grp_00620,1
95586,finaldataset\tomato_dataset\Tomato___healthy\95586.jpg,tomato,healthy,PlantVillage,cee361cf0c9cf031,tomato__healthy__grp_00621,1
95587,finaldataset\tomato_dataset\Tomato___healthy\95587.jpg,tomato,healthy,PlantVillage,eb40dc1dc23d9be0,tomato__healthy__grp_00622,1
95588,finaldataset\tomato_dataset\Tomato___healthy\95588.jpg,tomato,healthy,PlantVillage,c9a496d829926cfb,tomato__healthy__grp_00623,1
95589,finaldataset\tomato_dataset\Tomato___healthy\95589.jpg,tomato,healthy,PlantVillage,8ff450cf60d827c9,tomato__healthy__grp_00624,1
95590,finaldataset\tomato_dataset\Tomato___healthy\95590.jpg,tomato,healthy,PlantVillage,aff690c11bc509ce,tomato__healthy__grp_00625,1
95591,finaldataset\tomato_dataset\Tomato___healthy\95591.jpg,tomato,healthy,PlantVillage,a936b548c6ad9e70,tomato__healthy__grp_00626,1
95592,finaldataset\tomato_dataset\Tomato___healthy\95592.jpg,tomato,healthy,PlantVillage,f8a7a49ed48853e8,tomato__healthy__grp_00627,1
95593,finaldataset\tomato_dataset\Tomato___healthy\95593.jpg,tomato,healthy,PlantVillage,cfb112ca6d84789b,tomato__healthy__grp_00628,1
95594,finaldataset\tomato_dataset\Tomato___healthy\95594.jpg,tomato,healthy,PlantVillage,daf4238c39932dc3,tomato__healthy__grp_00629,1
95595,finaldataset\tomato_dataset\Tomato___healthy\95595.jpg,tomato,healthy,PlantVillage,fab1e5ce94889961,tomato__healthy__grp_00630,1
95596,finaldataset\tomato_dataset\Tomato___healthy\95596.jpg,tomato,healthy,PlantVillage,b4b6791986798f0a,tomato__healthy__grp_00631,1
95597,finaldataset\tomato_dataset\Tomato___healthy\95597.jpg,tomato,healthy,PlantVillage,bba690da838dcc6c,tomato__healthy__grp_00632,1
95598,finaldataset\tomato_dataset\Tomato___healthy\95598.jpg,tomato,healthy,PlantVillage,ece6a696188db1c9,tomato__healthy__grp_00633,1
95599,finaldataset\tomato_dataset\Tomato___healthy\95599.jpg,tomato,healthy,PlantVillage,af9e980c9c78a62d,tomato__healthy__grp_00634,1
95600,finaldataset\tomato_dataset\Tomato___healthy\95600.jpg,tomato,healthy,PlantVillage,d0eb27846e956897,tomato__healthy__grp_00635,1
95601,finaldataset\tomato_dataset\Tomato___healthy\95601.jpg,tomato,healthy,PlantVillage,9cf1469b64cf18cc,tomato__healthy__grp_00636,1
95602,finaldataset\tomato_dataset\Tomato___healthy\95602.jpg,tomato,healthy,PlantVillage,be243163874bc6bc,tomato__healthy__grp_00637,1
95603,finaldataset\tomato_dataset\Tomato___healthy\95603.jpg,tomato,healthy,PlantVillage,e84385389e63bcb6,tomato__healthy__grp_00638,1
95604,finaldataset\tomato_dataset\Tomato___healthy\95604.jpg,tomato,healthy,PlantVillage,f82547d6a85b9529,tomato__healthy__grp_00639,1
95605,finaldataset\tomato_dataset\Tomato___healthy\95605.jpg,tomato,healthy,PlantVillage,dceb25c472986a95,tomato__healthy__grp_00640,1
95606,finaldataset\tomato_dataset\Tomato___healthy\95606.jpg,tomato,healthy,PlantVillage,f847ed3cc448ce31,tomato__healthy__grp_00641,1
95607,finaldataset\tomato_dataset\Tomato___healthy\95607.jpg,tomato,healthy,PlantVillage,fce3839e0ed82989,tomato__healthy__grp_00642,1
95608,finaldataset\tomato_dataset\Tomato___healthy\95608.jpg,tomato,healthy,PlantVillage,a760f606deb40cf8,tomato__healthy__grp_00643,1
95609,finaldataset\tomato_dataset\Tomato___healthy\95609.jpg,tomato,healthy,PlantVillage,ea43853dd330cfc2,tomato__healthy__grp_00147,2
95610,finaldataset\tomato_dataset\Tomato___healthy\95610.jpg,tomato,healthy,PlantVillage,a6f394ce702db09c,tomato__healthy__grp_00644,1
95611,finaldataset\tomato_dataset\Tomato___healthy\95611.jpg,tomato,healthy,PlantVillage,ac67e06c87667a26,tomato__healthy__grp_00645,1
95612,finaldataset\tomato_dataset\Tomato___healthy\95612.jpg,tomato,healthy,PlantVillage,ade6b183da8cf10c,tomato__healthy__grp_00646,1
95613,finaldataset\tomato_dataset\Tomato___healthy\95613.jpg,tomato,healthy,PlantVillage,ad9cd2618177e30e,tomato__healthy__grp_00647,1
95614,finaldataset\tomato_dataset\Tomato___healthy\95614.jpg,tomato,healthy,PlantVillage,a9af16ded815c318,tomato__healthy__grp_00648,1
95615,finaldataset\tomato_dataset\Tomato___healthy\95615.jpg,tomato,healthy,PlantVillage,e4ece683cc999899,tomato__healthy__grp_00649,1
95616,finaldataset\tomato_dataset\Tomato___healthy\95616.jpg,tomato,healthy,PlantVillage,ea4ba929c535ceb0,tomato__healthy__grp_00650,1
95617,finaldataset\tomato_dataset\Tomato___healthy\95617.jpg,tomato,healthy,PlantVillage,af989460d8a763d6,tomato__healthy__grp_00651,1
95618,finaldataset\tomato_dataset\Tomato___healthy\95618.jpg,tomato,healthy,PlantVillage,e93566d2a74b9468,tomato__healthy__grp_00652,1
95619,finaldataset\tomato_dataset\Tomato___healthy\95619.jpg,tomato,healthy,PlantVillage,dca5a7825e194b99,tomato__healthy__grp_00653,1
95620,finaldataset\tomato_dataset\Tomato___healthy\95620.jpg,tomato,healthy,PlantVillage,88e731cc73d16693,tomato__healthy__grp_00654,1
95621,finaldataset\tomato_dataset\Tomato___healthy\95621.jpg,tomato,healthy,PlantVillage,aeb3d1cf0c9812cd,tomato__healthy__grp_00655,1
95623,finaldataset\tomato_dataset\Tomato___healthy\95623.jpg,tomato,healthy,PlantVillage,b3e5d09a4bc3cc1c,tomato__healthy__grp_00656,1
95624,finaldataset\tomato_dataset\Tomato___healthy\95624.jpg,tomato,healthy,PlantVillage,cab4249b39c95b2d,tomato__healthy__grp_00657,1
95625,finaldataset\tomato_dataset\Tomato___healthy\95625.jpg,tomato,healthy,PlantVillage,98e364936e93219f,tomato__healthy__grp_00658,2
95626,finaldataset\tomato_dataset\Tomato___healthy\95626.jpg,tomato,healthy,PlantVillage,bcf323ca878c9a38,tomato__healthy__grp_00659,1
95627,finaldataset\tomato_dataset\Tomato___healthy\95627.jpg,tomato,healthy,PlantVillage,f83cc5d38683d1e2,tomato__healthy__grp_00660,1
95628,finaldataset\tomato_dataset\Tomato___healthy\95628.jpg,tomato,healthy,PlantVillage,a6f093c3f90fc09c,tomato__healthy__grp_00661,1
95629,finaldataset\tomato_dataset\Tomato___healthy\95629.jpg,tomato,healthy,PlantVillage,f849e715c6329c4e,tomato__healthy__grp_00662,1
95630,finaldataset\tomato_dataset\Tomato___healthy\95630.jpg,tomato,healthy,PlantVillage,f3b9d895c2854d4c,tomato__healthy__grp_00663,1
95631,finaldataset\tomato_dataset\Tomato___healthy\95631.jpg,tomato,healthy,PlantVillage,af9033679e24cc9c,tomato__healthy__grp_00664,1
95632,finaldataset\tomato_dataset\Tomato___healthy\95632.jpg,tomato,healthy,PlantVillage,cee433da26934d92,tomato__healthy__grp_00665,1
95633,finaldataset\tomato_dataset\Tomato___healthy\95633.jpg,tomato,healthy,PlantVillage,8f3e3848c9bf8370,tomato__healthy__grp_00666,1
95634,finaldataset\tomato_dataset\Tomato___healthy\95634.jpg,tomato,healthy,PlantVillage,fba5c296a1ca9079,tomato__healthy__grp_00667,1
